plateifu,log(N/Ha),log(O/Hb),avg_emline_sew_peak_ha_6564
8999-6104,-0.345714709,-0.039123236,14.32111835
8999-9101,-0.206955493,0.192508707,3.291266918
8999-9102,-0.561717755,-0.188039835,3.862304032
9000-12701,0.117754692,0.258469724,0.392545775
9000-12702,-0.44726024,-0.574226823,10.87672019
9000-12703,-0.113049342,0.165782902,4.651902437
9000-12704,0.387036155,0.077826281,0.27810358
9000-12705,-0.334798028,-0.371369981,9.038547754
9000-1901,-0.07062688,0.241959054,412.1469421
9000-1902,-0.413971519,-0.048283722,7.17631793
9000-3701,-0.69379047,0.019616897,3.413396716
9000-3702,0.273013095,0.259149617,1.840929836
9000-3703,0.043006205,0.030860242,0.84517624
9000-3704,0.122146738,-2.384243053,0.232868269
9000-6101,0.086989643,0.277984768,3.281803727
9000-6102,-0.621991215,-0.106675262,53.88147926
9000-6103,-0.658490543,-0.157332749,5.715781569
9000-6104,0.214286557,-0.050199236,0.788164516
9000-9101,0.206232486,-0.166819464,0.48867964
9000-9102,0.288619137,0.00649319,0.547070891
9001-12701,0.888366069,-0.30326676,0.580336392
9001-12702,-0.33502091,-0.253184895,43.26191807
9001-12703,0.183477477,0.033491209,0.573836431
9001-12704,-0.965549244,0.342846999,13.14326978
9001-12705,0.172548041,0.278975387,8.425042272
9001-1901,0.957952951,-0.096872745,0.442801108
9001-1902,0.088925031,0.710386501,3.542454064
9001-3701,0.62693758,-0.150621756,0.163226614
9001-3702,0.029845727,0.234860267,0.458897322
9001-3703,0.035675077,0.1150023,1.993320405
9001-3704,0.129243553,0.120120694,14.53114009
9001-6101,-0.604361798,-0.179684962,12.37110972
9001-6102,-0.876024509,0.266911968,10.81603432
9001-6103,-0.769756217,0.040332118,3.789086878
9001-6104,-0.073652506,-0.053589935,31.38433504
9001-9101,-0.495470458,-0.451844124,7.591282845
9001-9102,-0.910162858,0.334812822,99.58708954
9002-12701,0.058531898,0.748792764,12.47701705
9002-12702,0.437420143,0.366075175,9.274942636
9002-12703,-0.726481833,-0.023520939,1.512170017
9002-12704,-0.159414549,0.094933075,4.167541146
9002-12705,-0.399288376,-0.669138558,4.088844299
9002-1901,-0.001725936,0.465190453,4.600275874
9002-1902,-0.849068784,0.31230096,91.80639648
9002-3701,0.174730842,0.068672954,2.547796905
9002-3702,-0.286890348,0.004656029,1.957491577
9002-3703,-1.827927552,-0.30505313,0.26616355
9002-3704,-0.089361316,-0.103895598,3.344303608
9002-6101,-0.040682171,-0.093205875,5.775889158
9002-6102,-0.485407482,-0.193488683,0.74744159
9002-6103,-0.22665823,0.291487659,2.272029459
9002-9101,0.377756496,0.315779478,1.283284783
9002-9102,-0.536749284,-0.205294026,5.820363641
9024-12701,0.179518074,0.189797654,1.186154887
9024-12702,-0.200267808,0.132476983,5.804954648
9024-12703,0.138567861,0.503712753,2.09376508
9024-12704,-0.182700709,0.143549389,1.979311734
9024-12705,0.151232299,0.146428865,25.784688
9024-1901,0.295507378,-0.056533159,0.816952571
9024-1902,-0.750225274,0.325686388,182.6741409
9024-3701,-0.567271177,0.340349018,1.433247775
9024-3702,0.083998533,0.159296561,1.025641754
9024-3703,0.326329164,1.384736739,2.221143842
9024-3704,0.068320004,0.110412313,0.344314873
9024-6101,0.131692467,0.395529279,1.483567059
9024-6102,-0.422300051,-0.367932675,60.63732243
9024-6103,0.027406803,0.406837581,0.52586476
9024-6104,-0.435431125,-0.407492265,0.319915038
9024-9101,0.03098741,0.067345171,4.340260029
9024-9102,-0.055726595,0.189110343,6.174566388
9025-12704,0.233144418,0.636150203,6.214122534
9025-12705,-0.363239829,-0.193494,2.828051507
9025-1901,-0.67932564,0.154951605,27.27775574
9025-1902,-0.350505439,-0.578270221,16.66247892
9025-3702,-0.254755835,-0.655787552,44.74131012
9025-3703,0.16074555,0.185540641,5.490731478
9026-12701,0.182863759,0.207339536,6.39605093
9026-12702,-0.530379131,-0.523640349,10.5226438
9026-12703,-0.382542801,-0.500497388,8.769970179
9026-12704,-0.700243608,0.117866077,0.950377017
9026-12705,0.462439601,0.409687854,4.780104995
9026-1901,-0.66852333,-0.020418979,2.024910688
9026-1902,-0.262517034,0.098036933,8.269044161
9026-3701,-0.651235014,0.082020915,134.482338
9026-3702,0.211930442,0.283601353,2.99475348
9026-3703,-0.478354885,-0.690768176,40.35087109
9026-3704,-0.296068918,-0.199496811,11.7017529
9026-6101,-0.391607705,-0.537974361,8.566773891
9026-6102,-0.710239625,0.102382774,15.50344872
9026-6103,-0.235930772,-0.092977291,6.336849809
9026-6104,0.099213489,0.386260288,7.417673945
9026-9101,0.215973562,0.807705197,35.65718651
9026-9102,0.09863254,0.652201117,1.133157462
9027-12701,-0.306984154,0.134897672,32.0902977
9027-12702,-0.454218241,-0.470597994,23.46199751
9027-12703,-0.406698638,-0.484073592,18.67722225
9027-12704,-0.170293146,0.70751557,75.081007
9027-12705,-0.622039361,-0.084836096,7.743807852
9027-1901,-0.64788624,0.307762286,157.4709091
9027-1902,-0.332646786,0.284548283,5.675333261
9027-3701,-0.208395649,-0.256885796,35.25587368
9027-3702,-0.43163822,-0.480670608,16.72517633
9027-3703,-0.487165602,-0.259100869,19.99811983
9027-3704,-0.036133711,0.08610096,5.631731987
9027-6101,-0.129192919,-0.026498281,1.636221021
9027-6102,-0.521223751,-0.519385891,43.63470268
9027-6103,-0.423032327,-0.65354584,27.12175608
9027-6104,-0.747819936,0.052969665,15.30443287
9027-9101,-0.243932632,-0.162181116,20.61243916
9027-9102,-0.600823351,-0.115428222,8.311103702
9028-12702,0.074070835,0.076973907,4.184327126
9028-12703,-0.466293666,-0.631630639,12.52086616
9028-1901,0.040556199,0.088347554,2.287268788
9028-3702,0.127019328,0.162917412,1.811772913
9028-3703,0.218181492,-0.205120687,0.921524564
9028-6104,0.106839402,0.259841096,1.2951653
9029-12701,-0.254497148,0.053895098,2.248838603
9029-12702,-0.529438327,-0.618454223,40.79351616
9029-12703,-0.702574649,-0.499997252,0.63597393
9029-12704,0.10285923,0.296787971,6.569217324
9029-12705,-0.039107116,0.493530145,13.28601503
9029-1901,0.219374356,0.041736478,0.231161937
9029-1902,-0.321304566,-0.751346671,54.41959
9029-3702,0.054965079,-0.173243268,2.338644475
9029-3703,-0.446857713,0.283715952,1.130856951
9029-3704,-0.145981065,0.366660427,2.450771004
9029-6101,0.080290378,-0.344638232,2.319870293
9029-6102,-0.382350987,-0.359974382,42.21835518
9029-6103,-0.366991095,-0.725733506,5.110533834
9029-6104,-0.294838528,-0.233134963,2.338782966
9029-9101,0.067001743,0.278941329,4.073901415
9029-9102,0.222008643,0.250444969,6.38801527
9030-12701,-0.071488884,0.067971699,1.521849185
9030-12702,-0.305299759,0.046056409,10.94891715
9030-12703,0.138954564,0.096623564,15.06712937
9030-12704,-0.229405068,-0.077964366,6.060367465
9030-1901,0.245195806,-0.080505497,0.768963471
9030-3701,-0.323544643,-0.039705789,1.123951515
9030-3702,-0.47482457,-0.693526144,62.54656219
9030-3703,0.409780518,0.27295243,12.36419988
9030-6104,-0.332725103,-0.388322467,9.248660326
9030-9102,-0.412040975,-0.289515935,37.30476093
9031-12701,-0.467605779,-0.572301766,3.48901552
9031-12702,-0.49411513,-0.362781577,1.569081962
9031-12703,-0.216975213,0.050176609,8.363845825
9031-12704,-0.073333577,0.408375478,6.525960565
9031-12705,0.030933178,0.296629324,6.613928437
9031-1901,0.49656833,0.492293818,0.569408089
9031-1902,-0.217996412,0.628688542,16.2340126
9031-3701,-0.048415816,-0.093885544,6.364609599
9031-3702,-0.392471971,-0.291997124,22.71861792
9031-3703,-0.225108482,-0.425660409,10.00907612
9031-3704,0.241230562,0.458370908,7.625789046
9031-6101,-0.108410033,1.319864166,0.897399977
9031-6102,-0.445570955,-0.497410971,6.234732389
9031-6103,-0.548247584,-0.335263633,5.259307623
9031-6104,-0.482128501,-0.563751779,10.12368655
9031-9101,-0.117865513,0.269551702,1.23931092
9031-9102,-1.188388824,-0.039856087,1.251184002
9032-12701,-0.041084777,0.634595909,38.20431995
9032-12702,0.189238713,0.773137304,21.45328045
9032-12703,0.033124767,0.244872848,1.026774392
9032-12704,-0.555303979,-0.41545648,9.94433856
9032-1901,-0.409330281,-0.510962642,27.01686716
9032-1902,-0.629219218,0.393600138,1.298879713
9032-3701,-0.10765863,0.316205587,5.834476471
9032-3702,0.134652158,0.236886633,1.985739648
9032-3703,-0.310705032,-0.309332003,6.639212489
9032-3704,-0.360651198,0.062000602,55.97808361
9032-6101,-0.331860964,-0.297808357,16.62270117
9032-6102,0.219059304,0.783297823,3.765651524
9032-6103,0.315494313,0.285433247,0.654035464
9032-6104,-0.43024146,-0.421253611,86.63753891
9032-9101,-0.363993316,-0.543305241,27.3531661
9032-9102,-0.402242587,0.063850067,12.02643442
9033-12701,0.032008346,0.116515116,6.251078367
9033-12702,0.660842452,-0.013852864,0.625737965
9033-12703,-0.256052563,-0.350103469,1.059907138
9033-12704,0.68192725,-0.059943989,0.363560289
9033-12705,-0.179042297,-0.309085215,65.20863533
9033-1901,-0.958329221,0.383759392,44.18607044
9033-1902,-0.396695596,-0.438530573,13.9612186
9033-3701,0.294323207,0.806138246,1.540428668
9033-3702,-0.286152781,-0.352666233,10.9163115
9033-3703,-0.32268167,-0.435155838,58.8376503
9033-3704,0.124917038,0.289780313,2.250305295
9033-6101,-0.183062629,0.190181453,1.480428249
9033-6102,0.189447451,0.435833849,1.458745688
9033-6103,-0.883679134,-0.014197642,0.685100526
9033-6104,-0.041674522,0.088013261,0.948907897
9033-9101,-0.540628368,0.199561074,0.509080239
9033-9102,-0.501887425,-0.278841478,29.27155256
9034-12701,-0.578460485,-0.008353555,9.909874439
9034-12702,0.227274437,0.096621572,0.658999905
9034-12703,-0.132953362,0.456935701,4.46633172
9034-12704,-0.244990546,-0.30188644,1.538007259
9034-12705,-0.401140846,-0.558801912,21.59319592
9034-1901,-0.35599897,-0.572135424,82.8798027
9034-1902,-0.013721993,0.520267266,1.356015176
9034-3702,-0.541504747,-0.247522422,36.03776836
9034-3704,-0.379528108,-0.296325116,4.694289327
9034-6101,-0.385618824,-0.368432803,13.37200069
9034-6102,-0.507507304,-0.509677142,10.43202019
9034-6103,0.059815668,0.125845446,2.420168281
9034-6104,-0.150284917,-0.236009204,7.261401892
9034-9101,0.105537409,0.002095407,1.408182651
9034-9102,-0.144818726,0.175259886,0.861148193
9035-12701,-0.642955269,-0.152578687,42.06492424
9035-12702,-0.418607293,-0.463194557,20.25403023
9035-12703,-0.265506683,-0.100128982,6.182283998
9035-12704,-0.68406863,0.119386139,12.91044569
9035-12705,-0.548329163,-0.133336745,4.627763152
9035-1901,0.08738501,0.078666499,2.295523882
9035-1902,-0.40163537,-0.594666386,10.17862463
9035-3701,-0.602101554,-0.077368836,27.97482204
9035-3702,-0.476442712,-0.610239082,8.806413651
9035-3703,-0.668270739,0.075868765,36.64218998
9035-3704,-0.039244409,-0.038751668,11.09837723
9035-6101,-0.125723129,-0.264665105,8.573613405
9035-6102,-0.338048885,-0.429204981,15.86717105
9035-6103,-0.115032699,1.343900405,1.115202785
9035-6104,-0.403813009,-0.72361551,4.460186958
9035-9101,0.158492261,0.37628273,5.442437887
9035-9102,-0.427548928,-0.00576721,6.087608814
9036-12701,-0.681569059,0.07589388,4.428676903
9036-12702,-0.199340066,0.210536546,2.707803547
9036-12703,-0.465299775,-0.693381523,3.57388401
9036-12704,-0.394750381,-0.768503656,3.070729256
9036-12705,-0.502449909,-0.463047598,6.657386184
9036-1901,-0.088372447,-0.13167844,5.733892202
9036-1902,-0.16161788,-0.109344277,1.181185365
9036-3701,0.251186653,0.316412624,5.668373942
9036-3702,-0.191495889,-0.731429904,4.352124373
9036-3703,0.184818127,0.43189856,8.180544257
9036-3704,0.142517245,0.368249978,13.34839392
9036-6101,0.040747967,0.30798438,7.48255384
9036-6102,-0.030043333,0.640984188,22.22106361
9036-6103,-0.749011253,0.148018116,21.35846424
9036-6104,-0.410148858,-0.54094784,6.434731126
9036-9101,0.128980512,0.399583708,1.738631219
9036-9102,-0.402071763,-0.332481408,31.25062609
9037-12701,-0.870438672,0.096924959,10.58255959
9037-12702,-0.48176053,-0.206518373,18.53516555
9037-12703,-0.009831581,-0.606208278,2.147371918
9037-12704,-0.189023908,-0.038783679,9.815852046
9037-12705,-0.087452963,0.331606766,6.180362821
9037-1901,0.117723161,0.443872116,0.312965423
9037-1902,-0.260614059,0.164880065,3.79561162
9037-3701,-0.809761748,0.171010873,32.63011932
9037-3702,-0.448637662,-0.431747271,30.75109291
9037-3703,0.240840224,1.714603218,0.201006152
9037-3704,0.55154783,0.10358079,0.567194879
9037-6101,-0.883069166,0.191945885,8.626186371
9037-6102,-0.128952268,-0.300755421,0.215213295
9037-6103,0.251422768,0.297438515,4.470766604
9037-6104,0.267616077,0.643063312,5.814511895
9037-9101,-0.719696219,0.000450406,46.12189293
9037-9102,-0.449132452,-0.3677091,23.71410656
9038-12701,0.737869819,-0.1119549,0.819376369
9038-12702,0.167558252,0.241583344,6.567935109
9038-12703,-0.308701295,-0.370420026,15.38497114
9038-12704,-0.638058883,-0.043253158,8.076020837
9038-12705,-0.693889686,0.219576039,29.03221035
9038-1901,-0.274194203,-0.246765692,7.789423823
9038-3701,-0.780653837,0.138103157,19.48491383
9038-3702,-0.43367551,-0.416427794,94.01908112
9038-3703,-0.186373963,-0.012680095,0.845954493
9038-3704,0.372159962,0.015098833,1.482513666
9038-6101,-0.208226822,0.240435396,1.158614114
9038-6102,-0.372863313,0.06377621,4.877655745
9038-6103,-0.875198605,0.319899557,8.489604632
9038-6104,-0.426774684,-0.566596666,7.527029753
9038-9101,-0.989273061,0.353018368,31.13509274
9038-9102,-0.685413212,-0.02620895,8.15328002
9039-12701,-0.455057915,-0.06950326,0.628562286
9039-12702,-0.774024911,0.418251644,1.302634895
9039-12703,0.262877189,0.391742014,0.683017567
9039-12704,0.086715968,-0.112145212,3.260313928
9039-12705,-0.24783294,0.157857198,0.768260926
9039-1901,-0.220003571,-0.721965432,0.804462597
9039-1902,0.128145264,0.207423167,9.229436398
9039-3701,-0.561594785,-0.126470856,0.528404633
9039-3702,-0.738011049,-0.45571074,0.687757492
9039-3703,0.159281616,0.350822884,1.108713046
9039-3704,0.14698324,0.34693451,1.899260372
9039-6101,0.656348451,0.05576042,0.713407179
9039-6102,-0.138797553,-0.074646798,9.189681768
9039-6103,-0.067301392,0.153944835,2.659545124
9039-6104,0.239917009,0.417496723,1.402345359
9039-9101,-0.218000927,-0.318552209,79.80778885
9039-9102,-1.246870146,0.315119591,5.447969198
9041-12702,-0.30165285,-0.309567975,16.45583272
9041-12703,-0.092115795,0.431007925,12.02833104
9041-3702,-0.454700899,-0.697877699,21.97310877
9041-3703,-0.268841489,0.09730447,2.552031577
9041-6101,0.193310691,0.432070955,2.512154281
9041-6104,-0.291057805,-0.392130689,28.78179073
9044-12701,0.164810357,0.26644018,9.875431538
9044-12702,0.061408059,-0.180309641,1.617374331
9044-12703,-0.548363525,-0.474333236,0.728115141
9044-12704,-0.212887284,-0.063266312,5.835152864
9044-1901,0.075117885,0.445458634,3.83065778
9044-1902,-0.474163313,1.805922552,2.09625265
9044-3701,0.3935503,0.464763386,1.35227856
9044-3702,0.253268674,0.0767217,0.798346639
9044-3703,-0.110562781,-0.143350918,5.416223645
9044-3704,0.128395662,0.137327387,2.526837885
9044-6103,0.146339902,0.467401496,1.389711231
9044-6104,0.301591842,-0.064913942,0.67803514
9044-9101,-0.080056773,0.230542804,3.753633559
9044-9102,0.183464425,-0.049778631,0.690824762
9045-12701,0.287224619,0.17623608,0.741573356
9045-12702,-0.481036939,-0.543254924,29.81168795
9045-12703,-0.163038059,-0.244707741,17.31725073
9045-12704,-0.379863697,-0.511752671,14.61362958
9045-12705,0.306962721,0.525419914,1.078049853
9045-1901,-0.02640089,0.701974854,1.12478283
9045-1902,0.254278227,0.584477299,7.223537922
9045-3701,0.219371583,0.361912153,1.937707037
9045-3702,-0.545806919,-0.011998848,17.55249739
9045-3703,-0.212098404,-0.173016128,13.46313214
9045-3704,0.071707466,0.357396273,5.664795637
9045-6101,0.182088617,0.373578759,2.498773217
9045-6102,0.054720748,-0.039441231,0.662481889
9045-6103,0.085796406,0.341247346,2.635519624
9045-6104,0.196265946,0.815093837,0.831873372
9045-9101,-0.391408029,-0.555858137,130.3280144
9045-9102,0.125359262,0.464289949,5.518213511
9181-12701,0.09453416,0.328765651,2.328793824
9181-12702,0.396553359,0.363142002,18.27427721
9181-12703,0.223053562,0.073139035,2.883949816
9181-12704,0.331964031,0.138086365,6.04070437
9181-12705,-0.330203848,-0.401714362,19.44932556
9181-1901,0.209763403,0.617875975,0.181510486
9181-1902,-0.302029241,-0.347051564,26.51551008
9181-3701,-0.480996919,-0.585048398,10.83361864
9181-3702,-0.157020993,0.092848292,0.797077104
9181-3703,-0.829751967,0.255047152,86.91078568
9181-3704,1.104998603,0.211666246,0.730326871
9181-6101,-0.357652634,-0.317574693,5.643949747
9181-6102,-0.427580495,-0.619309163,2.637374461
9181-6103,0.099527316,0.853485006,0.63254147
9181-6104,-0.666680377,0.009507196,4.14961493
9181-9101,-0.492244511,-0.527072284,21.31254578
9181-9102,-0.430202442,-0.482729801,4.467543125
9182-12701,-0.227600373,-0.20689435,0.792847574
9182-12702,-0.424294127,-0.506459176,32.56664848
9182-12703,0.095552636,1.012842955,5.531367183
9182-12704,-0.082372836,0.097232518,2.23954016
9182-12705,-0.479159876,-0.649261069,5.498392582
9182-1901,-0.051944575,0.156715583,1.363680691
9182-1902,-0.293194642,-0.419356272,17.27629519
9182-3701,-0.511109252,-0.347494891,40.56690216
9182-3702,0.116841208,-0.034282508,0.885978669
9182-3703,0.321907177,0.4306388,11.5754652
9182-3704,0.126039362,-0.108566621,6.44684267
9182-6101,-0.025204746,0.10822879,2.715138912
9182-6102,-0.033004003,0.877395364,39.72465324
9182-6103,0.226546688,0.24635774,6.066083312
9182-6104,0.142038135,0.227644239,5.194404125
9182-9101,-0.556957543,0.220662785,0.331465065
9182-9102,-0.364597334,-0.520228041,19.18231773
9183-12701,-0.766501423,0.115138614,0.68286705
9183-12702,-0.098631209,0.060461858,13.83863521
9183-12703,-0.330166196,-0.775362104,4.614512742
9183-12704,0.191445974,0.734847427,1.147180662
9183-12705,-0.293573376,-0.101021279,214.8605042
9183-1902,-0.030298475,0.674345558,0.550197333
9183-3701,0.055415606,0.147490085,2.184985936
9183-3702,-0.566505822,0.180615315,2.107413322
9183-3703,0.020992141,0.344149785,170.6812744
9183-3704,0.122004369,0.256912417,3.420790493
9183-6101,-0.271388003,-0.594556007,95.06824303
9183-6102,-0.019097593,0.442594164,0.467007577
9183-6103,-0.746418472,-0.667542401,2.189228952
9183-6104,-0.018897824,0.261027517,3.143476367
9183-9101,-0.162263415,-0.126295122,13.18262172
9183-9102,-0.852888335,0.271171147,39.85469055
9184-12701,0.086070788,0.385577869,3.33698523
9184-12702,-0.914260843,0.249898985,7.826515198
9184-12703,-0.865992663,0.269504204,19.18604994
9184-12704,0.097327753,0.269544958,3.513450146
9184-12705,-0.224069006,-0.25781599,4.053619027
9184-1901,-0.611524626,0.037439037,16.63926935
9184-1902,0.128114242,0.06255345,0.494796827
9184-3701,0.045055822,0.119593121,3.218381405
9184-3702,-0.054152457,0.433900101,5.130263329
9184-3703,-0.488431454,-0.072591313,6.038900971
9184-3704,-0.283708618,-0.586308702,55.0689373
9184-6101,-0.285058094,-0.347669242,9.74922657
9184-6102,0.127022503,0.118791477,8.109135866
9184-6103,-0.118118888,-0.099784478,9.417839527
9184-6104,-0.334995315,-0.331118242,7.243660808
9184-9101,0.602697233,0.174844799,0.932055175
9184-9102,-0.571230916,-0.293187944,23.14593124
9185-12701,-0.310993158,-0.146621383,6.288519025
9185-12702,-0.033985977,-0.017016572,1.075550392
9185-12703,0.149010974,0.232901829,1.79452616
9185-12705,-0.591228584,-0.10431635,10.83267283
9185-1901,-0.001297734,0.532242504,1.415229529
9185-1902,-0.42154294,-0.215420669,10.90328884
