plateifu,Predicted_Class,Actual_Class,Type,MangaID,log_SFR_Ha,log_Mass,log_SFR_ssp,log_NII_Ha_cen,log_OIII_Hb_cen,log_SII_Ha_cen,log_OII_Hb_cen,EW_Ha_cen,ZH_LW_Re_fit,alpha_ZH_LW_Re_fit,ZH_MW_Re_fit,alpha_ZH_MW_Re_fit,Age_LW_Re_fit,alpha_Age_LW_Re_fit,Age_MW_Re_fit,alpha_Age_MW_Re_fit,vel_sigma_Re,log_SFR_SF,log_SFR_D_C,log_OI_Ha_cen,Ha_Hb_cen,log_NII_Ha_Re,log_OIII_Hb_Re,log_SII_Ha_Re,log_OII_Hb_Re,log_OI_Ha_Re,EW_Ha_Re,Ha_Hb_Re,log_NII_Ha_ALL,log_OIII_Hb_ALL,log_SII_Ha_ALL,log_OII_Hb_ALL,log_OI_Ha_ALL,EW_Ha_ALL,Ha_Hb_ALL,Sigma_Mass_cen,Sigma_Mass_Re,Sigma_Mass_ALL,log_Mass_gas_Av_gas_OH,log_Mass_gas_Av_ssp_OH,vel_ssp_2,vel_Ha_2,vel_ssp_1,vel_Ha_1,log_SFR_ssp_100Myr,log_SFR_ssp_10Myr,vel_disp_Ha_cen,vel_disp_ssp_cen,vel_disp_Ha_1Re,vel_disp_ssp_1Re,log_Mass_in_Re,ML_int,ML_avg,F_Ha_cen,R50_kpc_V,R50_kpc_Mass,log_Mass_corr_in_R50_V,log_Mass_gas_Av_gas_log_log,Av_gas_Re,Av_ssp_Re,Lambda_Re,nsa_redshift,nsa_mstar,flux_[OII]3726.03_Re_fit,flux_[OII]3726.03_alpha_fit,flux_[OII]3728.82_Re_fit,flux_[OII]3728.82_alpha_fit,flux_HI3734.37_Re_fit,flux_HI3734.37_alpha_fit,flux_HI3797.9_Re_fit,flux_HI3797.9_alpha_fit,flux_HeI3888.65_Re_fit,flux_HeI3888.65_alpha_fit,flux_HI3889.05_Re_fit,flux_HI3889.05_alpha_fit,flux_HeI3964.73_Re_fit,flux_HeI3964.73_alpha_fit,flux_[NeIII]3967.46_Re_fit,flux_[NeIII]3967.46_alpha_fit,flux_CaII3968.47_Re_fit,flux_CaII3968.47_alpha_fit,flux_Hepsilon3970.07_Re_fit,flux_Hepsilon3970.07_alpha_fit,flux_Hdelta4101.77_Re_fit,flux_Hdelta4101.77_alpha_fit,flux_Hgamma4340.49_Re_fit,flux_Hgamma4340.49_alpha_fit,flux_Hbeta4861.36_Re_fit,flux_Hbeta4861.36_alpha_fit,flux_[OIII]4958.91_Re_fit,flux_[OIII]4958.91_alpha_fit,flux_[OIII]5006.84_Re_fit,flux_[OIII]5006.84_alpha_fit,flux_HeI5015.68_Re_fit,flux_HeI5015.68_alpha_fit,flux_[NI]5197.9_Re_fit,flux_[NI]5197.9_alpha_fit,flux_[NI]5200.26_Re_fit,flux_[NI]5200.26_alpha_fit,flux_HeI5876.0_Re_fit,flux_HeI5876.0_alpha_fit,flux_NaI5889.95_Re_fit,flux_NaI5889.95_alpha_fit,flux_NaI5895.92_Re_fit,flux_NaI5895.92_alpha_fit,flux_[OI]6300.3_Re_fit,flux_[OI]6300.3_alpha_fit,flux_[NII]6548.05_Re_fit,flux_[NII]6548.05_alpha_fit,flux_Halpha6562.85_Re_fit,flux_Halpha6562.85_alpha_fit,flux_[NII]6583.45_Re_fit,flux_[NII]6583.45_alpha_fit,flux_[SII]6716.44_Re_fit,flux_[SII]6716.44_alpha_fit,flux_[SII]6730.82_Re_fit,flux_[SII]6730.82_alpha_fit,flux_[ArIII]7135.8_Re_fit,flux_[ArIII]7135.8_alpha_fit,flux_HI9014.91_Re_fit,flux_HI9014.91_alpha_fit,flux_[SIII]9069.0_Re_fit,flux_[SIII]9069.0_alpha_fit,flux_[FeII]9470.93_Re_fit,flux_[FeII]9470.93_alpha_fit,flux_[SIII]9531.1_Re_fit,flux_[SIII]9531.1_alpha_fit,Ne_Oster_S_Re_fit,Ne_Oster_S_alpha_fit,Hd_Re_fit,Hd_alpha_fit,Hb_Re_fit,Hb_alpha_fit,Mgb_Re_fit,Mgb_alpha_fit,Fe5270_Re_fit,Fe5270_alpha_fit,Fe5335_Re_fit,Fe5335_alpha_fit,D4000_Re_fit1,D4000_alpha_fit,Hdmod_Re_fit,Hdmod_alpha_fit,Hg_Re_fit,Hg_alpha_fit,u_band_mag,u_band_abs_mag,g_band_mag,g_band_abs_mag,r_band_mag,r_band_abs_mag,i_band_mag,i_band_abs_mag,B_band_mag,B_band_abs_mag,V_band_mag,V_band_abs_mag,RJ_band_mag,RJ_band_abs_mag,R50,R90,C,B-V,B-R,log_Mass_phot,V-band_SB_at_Re,V-band_SB_at_R_50,u-g,g-r,r-i,i-z
8546_12701,E,S,S,1-91241,-1.027717709,11.13811584,-0.023300851,0.098675938,0.326296847,0.147023803,0.793034182,-1.323236051,-0.146155105,-0.157606389,-0.058239828,-0.098171771,9.544977078,-0.243258621,9.687604553,-0.224075972,0.282099147,-1.332139346,-1.733107568,-0.972923113,2.961930993,-0.290364781,0.010482482,-0.090687454,0.393393962,-0.513079406,-1.623770966,3.45117779,-0.132022567,0.24298449,-0.079610489,0.641218355,-0.701667536,-1.155503387,3.107781621,3.091183566,1.786810723,1.333191882,,,85.34247045,223.6637925,80.12894735,91.9584961,-0.266472798,0.129922075,140.9468499,127.8527508,110.9320773,111.8167531,10.68099712,6.014789157,4.688636338,0.135247415,5.23893535,4.047249886,10.59204633,9.217102703,,0.182999127,0.721625177,0.0680406,11.02101121,0.034487259,-0.0665961,0.035407942,-0.06683093,0.033004527,-0.063190016,-0.001173585,0.001775552,0.000972624,-0.001564481,0.001041678,-0.001621522,-0.001654085,0.001566198,-0.000251403,-0.001069481,0.000173506,-0.00152583,0.001602107,-0.003587467,-0.004003768,0.005953166,0.001359399,-0.001846872,0.008157409,-0.013218053,0.001070812,-0.001381714,0.014492586,-0.02497002,0.01129886,-0.021692893,0.00076539,-0.00149494,0.000390357,-0.00083469,-0.005384974,0.002163638,0.012126046,-0.017119344,0.019992683,-0.019961956,0.003393469,-0.003832643,0.002817486,-0.006654116,0.021022273,-0.034113708,0.017566611,-0.033030781,0.010875566,-0.019916328,0.005973924,-0.011503238,0.001611229,-0.002100712,0.001625661,0.000310298,0.015989784,-0.014093745,-0.023857459,0.019332147,-0.017590807,0.005707367,3.050483548,0.199367845,-1.116581037,-0.327713491,1.936387415,-0.231149744,3.437277219,-0.406995302,2.952822961,-0.264520746,2.005258782,-1.085687572,1.725988459,-0.048879579,0.900087002,1.632973289,-0.595090458,2.952593914,18.10780613,-19.29239851,16.54690708,-20.85329756,15.94622853,-21.45397611,15.52770217,-21.87250246,16.85639361,-20.54381102,16.212281,-21.18792363,15.85028024,-21.54992439,6.363483734,18.53710479,2.913043478,0.644112607,1.006113369,10.88909981,22.46691063,38.9,1.2995,0.7341,0.3484,0.3171
11749_9101,S,E,E,1-300653,-1.017234287,10.11788141,-0.257361791,-0.490571612,0.175644856,-0.385193205,0.578084006,-4.376717246,-0.274333084,0.053528289,-0.308689692,-0.075819599,9.224388255,-0.279339896,9.561736876,0.001894537,0.514180467,-1.017516842,-1.144872606,-1.567101334,2.761125695,-0.606192172,0.015763061,-0.400715519,0.485470653,-1.449544647,-6.319246961,3.17141814,-0.587605744,-0.024363577,-0.446375283,0.512223383,-1.279983471,-6.993430885,3.324685445,,2.538700871,2.184921178,7.829194938,8.66361186,0.0,0.0,0.0,0.0,-0.583560472,-0.12406888,0.0,0.0,63.35666601,49.68477688,9.513111648,3.555811909,1.0,0.348813189,1.436112296,1.681206486,9.577910871,8.038204147,,0.23270876,0.919776417,0.03850818,9.903179103,0.267493645,-0.224173056,0.278440263,-0.2280545,0.190429766,-0.163149628,0.000134544,0.011102572,0.01649405,-0.007614272,0.017420179,-0.009391219,0.009783549,-0.007192142,0.016844481,-0.008760386,0.015375131,-0.00670667,0.014606095,-0.00581287,0.022225265,-0.012781879,0.051382907,-0.043961994,0.084878048,-0.062975963,0.026258114,-0.024334704,0.102519722,-0.100312807,0.030698333,-0.035499715,-0.00383316,0.000482509,-0.004435105,0.00361298,0.003707935,-0.005363514,0.039157482,-0.044891846,0.041175895,-0.051393427,0.014822409,-0.010355013,0.02875305,-0.028385007,0.258752713,-0.22729634,0.078962028,-0.073997478,0.057101059,-0.051981905,0.043630477,-0.038218003,0.000624757,-0.001161039,0.003133095,-0.004507634,0.022020971,-0.019485063,-0.004971569,-0.001676377,0.030556197,-0.013312925,2.469696796,0.256337199,3.165815187,0.219215537,3.194286766,-0.088947927,1.671856082,-0.722667945,2.198260938,-0.400352128,1.8212644,0.19911381,1.428344914,-0.122560476,1.565342777,0.44663185,1.899176035,1.041502733,18.25711259,-17.8332286,17.0564291,-19.03391208,16.51315014,-19.57719104,16.25624293,-19.83409825,17.27870889,-18.81163229,16.75848209,-19.33185909,16.43493512,-19.65540607,3.013494647,7.649640258,2.538461538,0.520226795,0.843773772,9.921524792,22.18077227,22.06736625,1.250255,0.598614,0.258146,0.212143
7958_3704,S,E,E,1-547341,-1.979183353,10.04134043,-0.2857908,-0.034691993,0.015561883,0.008185091,0.732944281,-1.801553479,-0.249803792,-0.136970063,-0.249984985,-0.172662702,9.39190218,-0.075736807,9.525900137,0.049448129,0.734405569,-2.099341264,-2.728943825,-0.942990635,2.955567591,-0.167751106,0.028502092,-0.073827109,0.431999009,-0.483130411,-1.374208675,2.992365086,-0.139231916,0.011297579,-0.048813567,0.579463297,-0.721468474,-1.167406169,3.110157456,2.514279681,1.930696194,1.745315749,,,0.0,0.0,30.38221703,59.90901978,-0.766355488,0.032145154,98.22859134,60.44412613,84.95238825,36.18414483,9.456599862,4.248212718,2.474240523,0.074595205,2.275660602,3.023674927,9.444240356,,,0.280769974,0.93127131,0.0384346,9.882895524,0.058819191,-0.083420108,0.059840364,-0.084143151,0.048801683,-0.072406389,-0.002371727,0.004077158,0.002895643,-0.00272041,0.002791483,-0.000806643,0.001432321,-0.005125266,-5.05e-05,-0.002234328,0.000405897,-0.001873368,-0.000930009,-4e-05,0.006533759,-0.004643806,0.007499914,-0.005482522,0.016276637,-0.021299301,0.007005095,-0.010727017,0.014459508,-0.018122409,0.011164522,-0.014015838,-0.002317352,0.002725356,-0.003005741,0.004517885,-0.000612016,0.001452369,0.007272041,-0.006365004,0.012609427,-0.016006114,0.005341856,-0.006961435,0.004836309,-0.006971619,0.031789107,-0.042975897,0.024473137,-0.03857558,0.023809759,-0.028661056,0.007348821,-0.012489393,-0.000832123,0.000299818,-0.000891459,0.001001803,-0.017764969,0.007441356,-0.001485315,-0.000684044,-0.029329917,0.013838228,2.730256811,0.561902046,1.45228076,1.653972983,2.102091106,-0.480404868,2.123810871,-1.213384074,2.591782183,0.089361637,2.23795826,1.187722771,1.508164313,-0.149995094,0.343706411,1.296372849,0.400077551,1.915539602,18.98285697,-17.10737696,17.41785968,-18.67237425,16.8127972,-19.27743673,16.50318043,-19.5870535,17.71980675,-18.37042718,17.06032428,-19.02990965,16.71666687,-19.37356705,3.948201423,9.541486773,2.416666667,0.659482467,1.003139872,10.01561471,22.53391802,22.53328812,1.9664,0.687,0.3238,0.2408
11007_6101,S,E,E,1-456664,-3.790421194,9.565716062,-0.793022711,,,,,-0.076797048,-0.287085756,-0.133963759,-0.330650867,-0.23241618,9.389878286,-0.163759097,9.628711757,0.093527881,0.464699593,-4.73770324,-5.316577529,,57.13559018,,0.191362913,,,,-0.432354815,2.86,,-0.0340953,-0.624635644,0.176436584,-0.370246204,-0.613470142,2.886719674,2.317084821,2.016910505,1.856786087,,,0.0,0.0,0.0,0.0,-1.070405394,-0.622736415,0.0,26.93182723,0.0,22.63382902,8.958409661,4.449646069,3.290351136,0.0,1.312382125,2.090555647,8.952199769,,,0.263448708,0.738546925,0.022925919,9.235524169,0.001795623,-0.000635121,-0.000215321,0.001491338,-0.006121491,0.008556001,0.001935667,-0.002133868,0.00161458,0.000505389,0.001223477,0.000785743,-0.001727096,-0.000809892,-0.002920117,0.002339474,-0.003166829,0.003210372,-0.001818838,0.002242152,0.000638533,-0.001513231,0.001169734,0.001355412,0.003861248,-0.002958018,-0.003807098,0.004652624,0.002472166,-0.002181469,0.001983568,-0.003375044,0.00042106,-0.000844922,8.69e-05,-0.000976304,-0.001126247,0.003735173,0.002219753,-0.002278373,0.006598953,-0.007552278,-0.000279566,-0.000371794,-5.23e-05,-0.000367113,0.004023352,-0.001824716,-0.000564096,0.000926214,0.003007104,-3.16e-05,-0.000588765,-0.000255467,-0.001414311,0.002000251,0.001533392,0.000191392,-0.001066996,0.000464347,0.003196937,0.001351321,-0.002168109,0.002526761,3.067583226,-0.09616506,1.732146995,0.471029582,2.187261447,0.023598213,1.857414383,-0.983057564,2.377925575,-0.231636467,1.621647926,-0.725116594,1.502597414,-0.091589254,1.568631432,2.672905057,0.194154897,0.590322688,19.05204474,-15.82658337,17.61311855,-17.26550955,16.98188038,-17.89674773,16.69080438,-18.18782372,17.88274093,-16.99588717,17.26258845,-17.61603966,16.90161663,-17.97701147,4.239829938,10.49862651,2.476190476,0.620152484,0.9811243,9.365394669,22.55190313,38.9,1.333913,0.634111,0.277531,0.274883
8657_3701,E,S,S,1-107659,-0.189924532,10.02377188,-0.125910875,-0.460114689,-0.315793965,-0.48532516,0.236274952,-45.24219646,-0.418820956,0.058879961,-0.448300403,0.196905753,8.847860779,0.274574415,9.411678096,-0.145264905,0.584851192,-0.189924532,-0.214495605,-2.32364189,3.489728625,-0.463134476,-0.316697116,-0.447131281,0.287114791,-1.896175952,-22.39234647,3.343197984,-0.414303578,-0.341211121,-0.33954428,0.355896324,-1.509712442,-11.02001322,3.334426673,2.800679957,2.137702974,1.669946555,8.626305212,8.773557313,0.0,0.0,0.0,0.0,-0.477046824,0.313433319,64.26569568,15.94446754,64.14579927,9.481374515,9.526998402,1.981546354,1.665739632,2.649847431,2.337286842,2.337286842,9.59880838,8.367479609,0.379083281,0.226172023,0.941394509,0.0411217,9.690057159,0.590908227,-0.816129927,0.604366212,-0.834643981,0.419775263,-0.58938444,0.009062471,-0.009901771,0.062161207,-0.084992476,0.060942631,-0.082154477,0.019088584,-0.025140345,0.050038532,-0.065757214,0.052068493,-0.070041974,0.052401316,-0.068497255,0.098124559,-0.130863902,0.152586349,-0.22003019,0.358058319,-0.517594015,0.047876314,-0.069042868,0.170469148,-0.24525277,0.027360692,-0.039942428,0.006395392,-0.008954158,0.006885666,-0.007624603,0.030511707,-0.05167484,0.008269699,-0.00416935,0.00802603,-0.002423195,0.022122069,-0.02736912,0.142241587,-0.211809876,1.237416541,-1.833115555,0.426045539,-0.628161322,0.230022123,-0.330890092,0.181442042,-0.256942882,0.0194306,-0.019543807,0.0300898,-0.018964477,0.021928248,-0.09501104,0.010617768,-0.006217399,0.224742665,-0.336929865,2.478156151,0.50960099,4.392040767,-1.180281758,3.411277775,-0.120947058,1.740446431,0.36248262,1.599322658,0.190022931,-0.051090057,3.216725306,1.228253094,0.165908559,3.552601499,-1.10398804,3.517020131,-1.268913777,17.82194573,-18.43743187,16.8216264,-19.4377512,16.41357408,-19.84580352,16.24543624,-20.01394136,17.00139489,-19.25798271,16.60668664,-19.65269096,16.36550913,-19.89386847,3.611706984,9.107782829,2.52173913,0.39470825,0.63588576,9.856962753,22.24220462,22.16877723,0.9916,0.4828,0.2386,0.174
8935_6102,S,E,E,1-456516,-4.203688003,9.950333983,-1.412504094,,,,,-0.148883836,-0.155506218,-0.245196007,-0.128216793,-0.186453146,9.551454107,-0.147982202,9.698257752,-0.121341513,0.462440177,-4.872891725,-5.182844394,,95.86205331,,,,,,-0.224562619,2.88915325,-0.695556405,-0.070053266,-0.258414589,,-0.203498709,-0.250336946,2.90841459,2.840237673,1.710118555,1.483185736,,,0.0,0.0,51.23324561,554.9870675,-1.765224181,-1.10365266,0.0,24.4440484,0.0,15.48437087,9.573595114,4.374408965,5.7359225,0.000729151,1.822853505,1.414261597,9.450336677,,,0.137244724,0.939382695,0.0230821,9.925291423,-0.000434699,-0.003935977,-0.000693857,-0.004322198,0.000633018,-0.005403334,-0.000664005,0.003085167,0.001992009,0.000986131,0.002099405,0.000646663,0.00125084,-0.003305961,0.001175236,-0.001789181,0.001333354,-0.001461539,0.001889576,-0.001129096,-0.001356439,0.006967172,0.00166103,0.000611216,0.00229332,-0.000946788,-0.001704495,0.001954433,0.002164858,-0.003879349,0.001249635,-0.003630065,0.001253233,-0.001554351,0.000759508,-0.001419903,-0.00063366,0.0018387,0.002993255,-0.005289293,0.002608379,-0.004873296,0.000792818,-0.001209405,0.002125907,-0.002580847,0.00463209,-0.004228492,9.1e-05,-0.000298737,-0.000816221,-0.000548422,-0.00043225,-0.001347966,0.000794583,-9.46e-05,0.001439262,-0.002105204,-0.000826272,-3.81e-05,-0.002312477,-0.005473046,0.00013177,-0.001602162,3.099512498,-0.017277636,-0.712525979,0.680222143,2.621840512,1.188409854,2.855041825,-0.926942254,2.152746274,-1.650311102,2.50971534,0.054938152,1.607861596,-0.285063512,-1.515858122,5.020560468,-1.4065852,4.488216538,18.49191276,-16.48313421,16.80031812,-18.17472885,16.20239194,-18.77265503,15.84661642,-19.12843055,17.11433696,-17.86071001,16.44065945,-18.53438752,16.12361428,-18.85143269,5.832570285,13.60933066,2.333333333,0.673677508,0.99072268,9.831872738,22.43713385,38.9,0.7458,0.6751,0.3571,0.2676
8083_1901,E,S,S,1-38157,-3.765659384,9.976278839,-1.057653811,,,,,-0.139737064,-0.237065409,0.030260096,-0.199503738,0.037507469,9.495703376,-0.050949925,9.624095284,0.038861149,0.332843832,-3.765659384,-4.221873021,,583.9527816,,,,,,-0.290504301,2.86,,-0.846249745,,-0.248844932,-0.408158389,-0.213557931,2.86,2.750581433,2.391984732,2.053521967,,,0.0,0.0,0.0,0.0,-1.44386899,-0.650031609,0.0,76.25887299,0.0,66.3253542,9.25717152,3.754292839,3.770786383,0.0,1.877379097,2.06634342,9.430409373,,,0.198890202,0.453226644,0.0375755,9.813990912,0.013023187,-0.005887139,0.012379581,-0.001130752,0.012592933,-0.005696047,-0.011173933,0.012981105,-0.009035969,0.007047133,-0.0073687,0.005100276,0.012344712,-0.015142746,0.007964211,-0.008680577,0.007287207,-0.007887187,0.004346869,-0.002404027,0.006725493,-0.004921356,0.011552661,-0.008425761,0.016145844,-0.008659634,6.49e-06,-0.002587942,0.0148076,-0.013032328,0.014362578,-0.01562859,0.000616644,-0.002952514,-0.001049801,0.000605003,-0.000871712,-0.001170524,0.003990493,0.002147711,0.012907689,-0.006284894,0.006269475,-0.01368335,0.004282242,-0.001479295,0.014591413,-0.010265356,0.005469483,-0.008849567,0.006698871,-0.015965229,0.001085041,-0.010976696,0.000766586,0.000281373,0.012587987,-0.018325072,-0.001525507,0.004515806,-0.010693096,0.008166769,0.020621749,-0.034029028,3.115112759,-0.070099527,0.224750405,0.645297089,2.297852503,-0.423368942,2.351465504,0.063907115,2.371706773,-0.333235067,2.489026456,-0.336474102,1.57477194,-0.003411933,-0.883246732,0.839376749,-1.324647545,-0.326650444,18.96617396,-17.0651255,17.35389923,-18.67740023,16.80307079,-19.22822867,16.59248798,-19.43881148,17.63854918,-18.39275028,17.01501359,-19.01628588,16.73709825,-19.29420121,2.923762797,7.372967052,2.52173913,0.623535594,0.901450927,9.953234561,22.32549744,22.0091614,1.7144,0.692,0.1819,0.2411
11962_3701,E,S,S,1-566335,-1.463416121,10.52565474,-0.849837074,-0.804529528,0.151017924,0.041626479,0.202266676,-0.383552461,-0.085547467,-0.246933726,-0.051900464,-0.285901537,9.675171374,-0.082402239,9.8081042,-0.069144066,0.149880446,-1.531895805,-1.72808653,,3.751710147,-0.544445312,0.125270135,-0.099092719,0.192149567,-0.593943745,-0.837311172,2.882290856,-0.404882712,-0.012796895,-0.310612881,0.420173097,-0.767510839,-2.052104068,4.299705655,3.083495737,2.408608068,1.761727381,,,76.17847648,115.6020205,0.0,0.0,-1.165991499,-0.259832246,0.0,157.3274384,14.10070775,155.7150644,9.990228165,4.82951891,2.369329698,0.002669994,2.930228051,2.133074071,10.03601914,8.502403882,,0.077476092,0.309514314,0.046592854,10.46771274,0.050054794,-0.03815765,0.054632865,-0.039364727,0.052173465,-0.046399093,0.000411976,-0.005517117,-0.0048043,0.006441254,-0.004220977,0.005521522,-0.002576715,-0.005251295,-0.002038676,-0.003168641,-0.001541556,-0.00298781,-0.001807233,-0.000800925,-0.007030485,0.011382304,0.002188597,0.003352095,0.016227607,-0.010022726,-0.018834626,0.031783432,0.033850191,-0.040570544,0.027497739,-0.035383856,0.001041864,-0.002160076,0.001498171,-0.000838079,-0.006802348,0.014625118,-0.001125631,0.01175081,-0.003488103,0.010438132,-0.002752395,0.005187369,0.006285161,-0.008409041,0.028353218,-0.017470285,0.014451217,-0.005141357,0.011059662,-0.008800262,0.015038175,-0.015253268,-0.000482676,9.89e-05,-0.024041587,0.010287125,-0.014548401,0.02956191,-0.028652377,-0.001935062,-0.015725853,0.033395916,3.230638568,0.032879867,-0.785316621,1.437279927,1.98851461,0.630900945,3.53076235,-0.855451328,2.792437166,-0.601900494,4.454524396,3.487137664,1.725472121,-0.204958788,-1.838902471,0.125381485,-2.301051805,1.641326589,18.36266624,-18.15565704,16.76765335,-19.75066993,16.23159893,-20.28672435,15.86680864,-20.65151464,17.07696901,-19.44135427,16.44858984,-20.06973344,16.14618535,-20.37213793,4.082799199,10.52105947,2.576923077,0.628379175,0.930783659,10.39911037,22.35221514,22.346986,1.432789,0.681202,0.301973,0.230021
8144_3702,S,E,E,1-121075,0.660108284,11.26256449,0.656312163,-0.297172249,-0.261266061,-0.533121974,0.131531175,-14.53558092,-0.255199102,0.200212215,-0.173179386,0.040673054,9.064995486,0.206423345,9.476965239,0.030248661,0.194727868,0.660027429,0.605656541,-1.91456574,3.797861427,-0.341540835,-0.374166586,-0.476292014,0.180378592,-1.573351726,-11.79606998,3.629213578,-0.404951564,-0.272691035,-0.381203759,0.270420777,-1.325909936,-5.098208358,3.268792598,3.12836147,2.565543764,2.069459382,9.524328815,9.612183742,0.21004296,96.98725195,36.98977709,66.50314201,0.271166171,1.093091192,129.781559,126.2981262,116.0046081,129.180023,10.73601936,3.455814826,3.506144779,2.064934569,4.649218676,4.649218676,10.73137116,9.833117882,0.586391924,0.411995977,0.622411972,0.0978535,11.26161418,0.286837591,-0.3982272,0.289557815,-0.402786183,0.255260944,-0.364564667,0.005835918,-0.003834843,0.048365775,-0.06268569,0.048325131,-0.062139636,0.067182212,-0.091095158,0.069329444,-0.088182179,0.067609612,-0.086129685,0.066409221,-0.083378913,0.065087674,-0.08164842,0.097112815,-0.131314526,0.222739966,-0.329949204,0.027553891,-0.04389147,0.109100631,-0.163618256,0.066339732,-0.106868291,0.011020594,-0.023771004,0.009698775,-0.020232235,0.017919484,-0.031131527,0.035075416,-0.042699866,0.038449117,-0.041323887,0.048348484,-0.069826408,0.138964283,-0.224271773,0.805918049,-1.244432321,0.398200212,-0.626142868,0.137421656,-0.190369329,0.091574706,-0.14588179,-0.001955298,-0.009103132,0.000730813,0.012297186,0.067727812,-0.076816232,,,,,2.291525591,0.47426801,3.558421699,-0.029362472,3.103609589,-0.104099448,1.835992841,-0.751649342,1.756901574,-1.118804462,1.934360238,0.246668701,1.375238743,0.052839209,2.941658033,-0.022335849,1.935294386,0.303760035,17.18022254,-21.03639315,16.12274976,-22.09386593,15.61908085,-22.59753484,15.33458465,-22.88203104,16.34334867,-21.87326702,15.85971765,-22.35689804,15.54543893,-22.67117676,3.619184638,10.03501195,2.772727273,0.483631014,0.797909737,11.12220456,21.86393011,22.01108578,1.4273,0.6338,0.2243,0.2406
11867_3703,E,S,S,1-76873,-1.530241449,10.98007312,-0.759906323,-0.032740944,0.383703041,-0.078263807,0.71983497,-0.593204567,-0.076464474,-0.077598482,-0.073258754,-0.073537362,9.838457811,-0.025068399,9.933332011,0.02522561,0.346029557,-2.340552034,-3.275774757,,2.439982386,-0.292240013,0.059127951,-0.190016189,0.392328584,-0.776246797,-0.838539991,4.091265412,-0.323320457,0.100736443,-0.222939926,0.430242578,-0.665165498,-0.871473319,3.165167474,3.220434068,2.865098965,2.426042653,,,0.0,0.0,0.0,0.0,-0.994966036,-0.527677472,0.0,151.7289276,17.18957251,143.2279258,10.34666002,8.068183867,10.35630442,0.064139178,2.888746915,2.888746915,10.40357762,,,0.168939643,0.539907411,0.05125654,10.59247973,0.086790322,-0.080557863,0.081776724,-0.074045638,0.066660072,-0.073883535,0.000616483,0.005618539,0.005241759,0.014121354,0.005220976,0.014352378,0.004746192,0.001927491,0.005041154,0.000602568,0.005250749,0.000222868,0.007020309,-0.000550763,-0.033291852,0.060932807,0.000461284,0.01444316,0.020823886,-0.012207211,-0.003776784,0.009275098,0.040422495,-0.04589969,0.039619884,-0.055034653,0.009061713,-0.008952742,0.008663671,-0.006437134,-0.003231427,0.003374406,0.00654764,-0.000850267,0.007402289,-0.002962377,-0.000932004,0.006724346,0.014183169,-0.022829539,0.045506481,-0.043019119,0.036631738,-0.051906767,0.008315636,0.000460124,0.025402836,-0.032158198,0.004877562,-0.002486085,-0.05559969,0.020415795,0.00043487,-0.010130216,-0.438696325,0.275315509,-0.325804184,0.033634056,3.204470565,-0.073133544,-1.384259841,0.455385452,1.582486332,0.217130203,4.158156075,-0.068627081,3.18227804,0.371319758,3.046477608,0.616842762,1.841689427,-0.096615261,-2.120344137,0.298413789,-2.609737504,0.633291849,18.08654491,-18.66311692,16.35042478,-20.39923705,15.71387635,-21.03578548,15.37917245,-21.37048938,16.67584582,-20.073816,15.98611687,-20.76354496,15.62541,-21.12425183,3.925768461,9.892936521,2.52,0.689728955,1.050435828,10.78452628,22.03061403,21.9809368,1.758252,0.76412,0.36519,0.269829
