plateifu,log(N/Ha),log(O/Hb),EW(Ha),KL_Calc,comparison,Classification
11019-9101,0.263399252,0.28848644,8.246352553,-1.762554653867952,higher,AGN
11020-12701,-1.349599538,-0.206973686,11.82744837,0.8547614009231519,lower,SFG
11020-1901,-0.088481207,0.040452412,7.904996395,0.09775196666554975,lower,SFG
11020-1902,0.415767014,1.138156862,6.782398065,-10.05776717992257,higher,AGN
11020-3704,-0.799101424,0.3056431,54.30104065,0.7093449566249954,lower,SFG
11020-6101,-0.74776443,0.236608057,55.57528782,0.6890821007967853,lower,SFG
11020-6102,-0.697326001,-0.083687424,20.89889455,0.6674381796709418,lower,SFG
11020-6103,-0.206308206,0.289213939,56.27443504,0.28804436115329335,higher,AGN
11021-12703,-0.384634355,-0.30715319,9.938215733,0.47624446650053043,lower,SFG
11021-1902,0.229240479,0.265701534,8.353186369,-1.3436485031468393,higher,AGN
11021-3703,0.195834509,1.047478726,24.86325741,-1.0349335529977406,higher,AGN
11021-6101,-0.048205232,0.257586869,13.22435546,0.012860206089158055,higher,AGN
11021-6102,-0.154249861,-0.101349196,9.281203747,0.21282717528710826,lower,SFG
11021-6103,-0.696097474,0.124951737,14.34105206,0.6668876413842569,lower,SFG
11021-6104,0.001503885,0.114461357,7.397788843,-0.11203854518622847,higher,AGN
11021-9102,-0.720126628,0.128402282,8.067002535,0.6774494985251267,lower,SFG
11025-12701,-0.171456818,-0.167370272,18.99629259,0.23903965024189666,lower,SFG
11025-12703,-0.78045701,-0.09147502,9.935872396,0.7021783514972657,lower,SFG
11025-12704,-0.437122688,-0.355269353,17.29559517,0.5175441039349243,lower,SFG
11025-12705,0.093035202,0.226649204,10.43604898,-0.4281882319950736,higher,AGN
11025-1902,-0.41368662,-0.569948998,45.92707634,0.49971004177929046,lower,SFG
11025-3701,-1.102333611,0.499252926,19.18153143,0.8020416203454166,lower,SFG
11025-6101,-0.524234615,0.111979731,46.78776836,0.5764627213768855,lower,SFG
11025-9101,-0.826062187,0.288373196,54.96865463,0.7193435715365099,lower,SFG
11025-9102,-0.557601263,-0.242875619,84.92094231,0.5963845365281533,lower,SFG
11742-12701,-0.358219288,-0.328412106,10.71917343,0.4534800845159742,lower,SFG
11742-12702,-0.608437082,-0.096368831,14.74833369,0.624366630950103,lower,SFG
11742-12704,-0.296194217,-0.632494276,87.42826653,0.3938572120937843,lower,SFG
11742-3702,-0.457737037,-0.350504311,15.1737535,0.5324860971676395,lower,SFG
11742-3703,0.287961594,0.309258823,10.15246367,-2.160941229401888,higher,AGN
11742-3704,0.075607055,0.124737773,8.192611694,-0.35668081093590565,higher,AGN
11745-12702,-0.252082063,-0.20024561,24.44318771,0.3452206719196679,lower,SFG
11745-12704,-0.490127157,-0.140599817,6.394679904,0.5546674864337786,lower,SFG
11745-1902,-0.348848394,-0.530134961,13.26137376,0.4450513569182135,lower,SFG
11745-3701,-0.565344901,0.059930007,154.265274,0.6008243548494571,lower,SFG
11745-6101,-0.151235105,0.146757461,12.52626538,0.2080851096623073,lower,SFG
11745-6104,0.187532835,0.550238267,17.38405991,-0.9695430392767954,higher,AGN
11745-9101,-0.46701857,-0.573474604,26.56678677,0.5389990278421056,lower,SFG
11746-12702,-0.634771887,-0.109088937,10.26739216,0.6378498166201074,lower,SFG
11746-12704,0.143203307,0.899891598,18.4942131,-0.6766039561177568,higher,AGN
11746-3701,-0.272974138,-0.429534057,30.75353956,0.36897545984299107,lower,SFG
11746-3703,-0.304127748,-0.484808036,14.95164132,0.4020163608965479,lower,SFG
11746-9102,0.029405503,0.165865263,11.03667355,-0.19449300695646232,higher,AGN
11748-3704,0.153786081,0.587711486,8.253645539,-0.7390738432042268,higher,AGN
11748-6101,-0.427840112,-0.417330127,6.987752795,0.5105917269154042,lower,SFG
11749-12701,0.243891313,0.18729976,8.153566122,-1.507817620779869,higher,AGN
11749-12702,-0.593981689,-0.064451806,16.57678509,0.6166818627552527,lower,SFG
11749-12704,-0.227323955,-0.086543259,173.6938133,0.3152272410460931,lower,SFG
11749-3701,-0.470159835,-0.698639568,34.87032413,0.5411741543394054,lower,SFG
11749-3702,0.018306682,0.064954842,6.730959098,-0.16047381860982068,higher,AGN
11749-3704,-0.428620654,-0.454963875,12.46274328,0.5111818610169625,lower,SFG
11749-6104,0.027441226,0.004634321,11.55136037,-0.18834799768312815,higher,AGN
11750-12701,-0.359100473,-0.324687676,14.11164236,0.4542628729992293,lower,SFG
11750-12705,-0.834699454,0.223470835,11.47004867,0.7224593735899578,lower,SFG
11750-1901,-0.79870291,0.236039266,111.6139832,0.7091939774143026,lower,SFG
11750-3702,-0.950084554,0.443734867,93.85245132,0.7604481129086346,lower,SFG
11750-3703,-0.287145279,0.306792305,6.417050004,0.384342199682394,lower,SFG
11750-6101,-0.198671438,-0.298517246,23.02877426,0.27774329912383655,lower,SFG
11750-6102,-0.514342803,-0.199803923,12.5838666,0.5702971910386385,lower,SFG
11750-6103,-0.449834419,-0.655257657,35.87529278,0.526837166124787,lower,SFG
11750-9101,-0.268746646,-0.321820507,13.54755497,0.36427713099898107,lower,SFG
11750-9102,-0.552113278,-0.329393621,12.87295318,0.5931972647947539,lower,SFG
11751-12702,-0.744239249,0.188964588,63.63904762,0.6876278352866849,lower,SFG
11751-12704,0.01078598,0.245990333,54.27881813,-0.138356656009762,higher,AGN
11751-1901,-0.117103821,-0.66671777,195.6399345,0.15100148188270768,lower,SFG
11751-3701,-0.607956791,0.019743784,100.002346,0.6241146091448484,lower,SFG
11751-3702,-0.604685797,-0.167511837,161.7845917,0.6223922380822159,lower,SFG
11751-6101,0.113104794,0.213600748,64.19501972,-0.5191851886629155,higher,AGN
11751-6102,-0.148351622,-0.04941436,71.96628952,0.20350626682758166,lower,SFG
11751-9101,-0.545156187,-0.321106135,15.45704699,0.5891072429921564,lower,SFG
11751-9102,-0.456382393,-0.528967823,12.99509621,0.531524618117391,lower,SFG
11755-12701,-0.3318261,-0.614652318,19.42960644,0.42923653769813674,lower,SFG
11755-12702,-0.575153512,-0.064656165,12.37139797,0.6063536810657533,lower,SFG
11755-12703,-0.277958169,-0.156941505,30.73883295,0.37444636975413514,lower,SFG
11755-12704,-0.285118682,-0.292048376,14.65198636,0.3821799651620855,lower,SFG
11755-12705,-0.501206203,-0.159946867,12.11726522,0.5619150494346666,lower,SFG
11755-3703,-0.544604781,-0.298203237,10.96019888,0.5887806765519272,lower,SFG
11755-3704,-0.696953077,0.064464899,65.36883163,0.6672711842294581,lower,SFG
11755-6101,-0.459826565,-0.487528715,18.28202105,0.5339636777854373,lower,SFG
11755-6103,0.000351911,0.04951734,6.503065348,-0.10884484635899372,higher,AGN
11755-6104,-0.037903256,0.073921962,18.35746193,-0.011016124220318169,higher,AGN
11755-9101,-0.679930417,0.117864931,18.69344616,0.6595331204548874,lower,SFG
11755-9102,-0.071887598,0.223373999,6.182179928,0.06430529458251222,higher,AGN
11758-12702,-0.464419195,-0.668832318,7.281580448,0.5371880679848405,lower,SFG
11758-12704,-0.460121274,-0.40685583,47.55498028,0.5341715429465599,lower,SFG
11758-12705,0.212362752,0.344987401,10.34485006,-1.1776700660923067,higher,AGN
11758-1901,-0.397124209,-0.210529479,136.8894882,0.48652523402215375,lower,SFG
11758-3701,-0.357525046,-0.501087647,37.54376125,0.4528621901553901,lower,SFG
11758-3702,-0.44823053,-0.687790243,8.056450844,0.5256788082400179,lower,SFG
11758-3704,-0.497526805,-0.355520611,34.55180359,0.559526511464455,lower,SFG
11758-6101,0.101080568,0.491124218,16.19147158,-0.4634775538741478,higher,AGN
11758-6102,-0.406959986,-0.557879477,7.003673315,0.4944152415866325,lower,SFG
11758-6103,-0.483792897,-0.383617252,13.14822674,0.550448162364539,lower,SFG
11758-6104,0.203323178,0.133341314,31.97487974,-1.097412889598632,higher,AGN
11758-9101,-0.723732775,0.263572241,59.62700653,0.6789978621890481,lower,SFG
11760-12701,-0.454241397,-0.654451917,7.27310276,0.5299992664470535,lower,SFG
11760-12703,-0.618201201,-0.090707325,42.3685112,0.6294418978407283,lower,SFG
11760-12704,-0.374039945,-0.448475539,6.41700995,0.4672853896150614,lower,SFG
11760-12705,-0.544843705,-0.106587001,9.230850856,0.5889222212301154,lower,SFG
11760-1901,-0.440495446,-0.5501343,73.63277626,0.5200350894890692,lower,SFG
11760-1902,-0.169549223,-0.441438735,167.8803444,0.23620320365864933,lower,SFG
11760-3701,-0.589722325,-0.05526631,14.6475668,0.6143775132320629,lower,SFG
11760-3702,-0.4037261,-0.75874706,60.5411644,0.4918407027099224,lower,SFG
11760-3703,0.035175747,0.32271099,9.021339417,-0.21286563086443122,higher,AGN
11760-6101,-0.32442207,-0.234728212,27.95304012,0.42214620661281477,lower,SFG
11760-6102,-0.531286474,-0.130349587,20.02398205,0.580783740877738,lower,SFG
11760-6104,-0.033812744,0.0113859,7.200253963,-0.020767308418859765,higher,AGN
11760-9101,0.176483255,0.167096739,6.879756927,-0.8882459958119258,higher,AGN
11760-9102,-0.340530002,-0.675872568,21.64882135,0.437406020141374,lower,SFG
11761-12701,-0.535858467,-0.42278188,6.811535001,0.583552850611934,lower,SFG
11761-12702,-0.226522918,0.071686239,6.749667525,0.31422120760712713,lower,SFG
11761-12703,-0.292151008,-0.133134302,8.642616987,0.3896336767949272,lower,SFG
11761-12704,-0.441392637,-0.521271925,33.71300697,0.520694614773369,lower,SFG
11761-12705,0.062733122,0.096297543,27.66670036,-0.30778936847400606,higher,AGN
11761-1902,-0.445621697,-0.480804497,35.08483315,0.5237859926226714,lower,SFG
11761-3703,-0.287320928,-0.300534942,58.68994904,0.384529059680231,lower,SFG
11761-6102,-0.362244462,-0.281817795,9.977254152,0.4570422840254358,lower,SFG
11761-6103,-0.962641598,0.265690825,28.83651066,0.7642131173270594,lower,SFG
11761-6104,-0.284708652,-0.234647709,19.73609734,0.38174107997373263,lower,SFG
11761-9101,-0.629440332,0.002958912,10.19627142,0.6351722551506324,lower,SFG
11761-9102,0.082893964,-0.122118863,6.460775375,-0.3857956303218171,higher,AGN
11826-12702,-0.852456743,0.252908673,20.316401,0.7287372757340917,lower,SFG
11826-12703,-0.788104647,0.172590814,35.58864689,0.7051436715104988,lower,SFG
11826-1901,-0.276161571,-0.040614163,13.11734462,0.3724826904681211,lower,SFG
11826-1902,-0.508813522,-0.264094979,44.42418003,0.5667965130338687,lower,SFG
11826-3701,-0.475321891,-0.493430346,28.62613249,0.5447171542227619,lower,SFG
11826-3702,-0.460909677,-0.314832552,18.55773926,0.5347269750532414,lower,SFG
11826-3703,-0.436583539,-0.589223833,24.11616564,0.5171441916176243,lower,SFG
11826-3704,-0.380254498,-0.157802196,15.43008208,0.4725677471452788,lower,SFG
11826-6103,-0.196723708,0.032889819,10.3710258,0.27507828253198985,lower,SFG
11826-6104,-0.303207508,-0.3878183,21.29693174,0.401078534948732,lower,SFG
11826-9101,-0.497179441,-0.411649895,66.88248253,0.5593000759307909,lower,SFG
11827-12704,-0.048478102,0.033983097,6.791122079,0.01347972335387082,higher,AGN
11827-12705,-0.790717883,0.231147307,46.73004055,0.7061486893892184,lower,SFG
11827-1902,-0.11794864,-0.604844981,235.4109192,0.15249441107645056,lower,SFG
11827-6102,-0.36253694,-0.500979375,38.81942272,0.4572997789143146,lower,SFG
11830-12701,0.022875405,0.041741304,50.12678814,-0.17427297183238166,higher,AGN
11830-12702,0.301224748,0.460407853,11.59489679,-2.4242739695035387,higher,AGN
11830-12703,-0.567793526,-0.744647408,22.51526117,0.6022144870655128,lower,SFG
11830-12704,-0.05613107,0.143169229,7.431883693,0.030593086433766237,higher,AGN
11830-1902,-0.2247718,0.524676608,23.53209877,0.3120138756351365,higher,AGN
11830-3702,-0.127564677,0.068536965,12.43141508,0.16918999653321198,lower,SFG
11830-3703,-0.263237226,0.011877274,9.659195185,0.3580727895831082,lower,SFG
11830-3704,-0.391643378,-0.35311404,8.186841488,0.4820504984139736,lower,SFG
11830-6101,-0.445105837,-0.299050337,7.02269268,0.5234104369831486,lower,SFG
11830-6102,-0.452164761,0.565260416,67.69867706,0.5285130013659239,higher,AGN
11830-6104,-0.121268424,0.252615962,7.401286483,0.15831967472019115,higher,AGN
11831-12702,0.276656521,0.879585967,37.52668571,-1.9650068466493251,higher,AGN
11831-12703,-0.309748675,-0.49139296,9.93679595,0.4076966507830231,lower,SFG
11831-12704,-0.25213066,-0.145969725,7.751473665,0.34527752276852486,lower,SFG
11831-1901,-0.790587966,0.26288875,94.25038528,0.7060988233644616,lower,SFG
11831-3701,-0.182440208,0.001140119,110.3718948,0.25504842509644965,lower,SFG
11831-3702,-0.452409535,-0.612326564,6.843784571,0.5286885359982754,lower,SFG
11831-3704,-0.303162005,-0.535797444,73.74384689,0.40103210445526216,lower,SFG
11831-6101,-0.444262235,-0.649924556,33.51102257,0.5227953658722434,lower,SFG
11831-6102,-0.255815711,-0.178599011,10.43010783,0.3495662772860534,lower,SFG
11831-6103,-0.668036295,0.030175203,35.73763466,0.6539889758524793,lower,SFG
11831-9101,-0.456074933,-0.535019876,12.61642981,0.5313060020705689,lower,SFG
11831-9102,-0.565932016,-0.058051963,39.69717503,0.6011582704477394,lower,SFG
11832-12701,-0.533208546,-0.239532574,19.84760153,0.5819509533364761,lower,SFG
11832-12704,-0.443640183,-0.578299151,10.12286353,0.5223410995376503,lower,SFG
11832-12705,-0.456499739,-0.352633423,6.716721296,0.5316080174416541,lower,SFG
11832-1902,-0.333105956,-0.308694629,38.78753853,0.4304489153109954,lower,SFG
11832-3701,-0.373656271,-0.477870678,29.534513,0.4669567168902131,lower,SFG
11832-3702,0.032883602,0.172775446,21.63363218,-0.2055093032222508,higher,AGN
11832-3704,-0.414992107,-0.682779115,88.01106644,0.5007283159080197,lower,SFG
11832-6102,-0.309056264,-0.537024881,9.978728056,0.4070013538328985,lower,SFG
11832-6103,-0.426720346,-0.47924114,18.19891739,0.5097433260870831,lower,SFG
11832-9102,-0.470313017,-0.386039781,8.40860939,0.5412798515262923,lower,SFG
11833-12701,-0.447903628,-0.415493243,10.84171748,0.5254422170341394,lower,SFG
11833-12702,-0.421977578,-0.42690328,11.21685266,0.5061263073812378,lower,SFG
11833-12703,-0.556061339,-0.139629328,10.53708053,0.5954936319942564,lower,SFG
11833-12705,-0.379450253,-0.432001972,20.22775507,0.47188849453435855,lower,SFG
11833-1902,-0.314506187,-0.37079234,17.78315639,0.4124408040264441,lower,SFG
11833-3702,-0.04670718,0.736906402,310.7431717,0.009447409265727513,higher,AGN
11833-3704,-0.396092494,-0.207786492,17.24790192,0.48568723407040626,lower,SFG
11833-6101,-0.296921263,-0.158747737,8.145407438,0.3946119602762923,lower,SFG
11833-6102,-0.291052689,-0.342804355,13.18385696,0.3884786220235009,lower,SFG
11833-6103,-0.429752232,-0.500886606,17.58269596,0.512035580124018,lower,SFG
11833-6104,-0.024748545,0.273166447,6.661456108,-0.04294955824478475,higher,AGN
11833-9102,-0.229745201,-0.29546391,17.66712666,0.3182541143143903,lower,SFG
11843-12705,0.152077328,-0.976415356,47.44183159,-0.7287055649809087,lower,SFG
11863-12701,-0.617594668,-0.043655754,12.93827152,0.629129284146141,lower,SFG
11863-12703,-0.198948752,0.067234802,6.92929852,0.278121476905005,lower,SFG
11863-12705,-0.387491302,0.468210689,16.28270912,0.4786225217943959,lower,SFG
11863-1901,-0.784492655,0.246260107,32.12203026,0.7037476512367463,lower,SFG
11863-3703,0.146273973,-0.898321818,1034.637589,-0.6943094132805085,lower,SFG
11863-6103,-0.028994297,-0.128877723,10.2274003,-0.03245886108794549,lower,SFG
11863-9102,-0.126415589,-0.320063078,30.74350071,0.16722324625555696,lower,SFG
11872-12702,-0.298617147,-0.472567711,21.25757742,0.39636691182222616,lower,SFG
11872-12704,-0.457392042,-0.875943669,14.06724262,0.5322414983371184,lower,SFG
11872-12705,-0.151140388,0.236643414,12.9771204,0.20793537856372646,higher,AGN
11872-9101,-0.389398021,-0.376865372,7.760472655,0.48020083233354327,lower,SFG
11940-12701,0.217270084,0.496594979,7.19119513,-1.223643820464848,higher,AGN
11940-12704,-0.135534172,0.642029095,16.3453126,0.18262497773618636,higher,AGN
11940-12705,0.3751952,0.54641536,17.33585358,-5.244273370124722,higher,AGN
11940-1902,-0.061963124,-0.00131584,23.3385272,0.04330397450632306,lower,SFG
11940-3703,-0.341653882,-0.562315887,18.6969471,0.4384481211413709,lower,SFG
11940-6103,-0.452873247,-0.671073548,37.5125742,0.5290208222169863,lower,SFG
11940-6104,-0.158403576,-0.347625863,18.04125404,0.21928623690709226,lower,SFG
11940-9102,-0.087797621,-0.03198203,15.19983792,0.0964134068796969,lower,SFG
11941-12701,-0.19636249,-0.255614194,10.63354635,0.2745823269554083,lower,SFG
11941-12703,-0.568012292,-0.179342459,42.3164053,0.6023383656423983,lower,SFG
11941-12704,0.057393108,0.28028381,7.070282936,-0.2884047766221025,higher,AGN
11941-12705,0.063717325,0.539620026,10.45522523,-0.3114177013578048,higher,AGN
11941-1901,-0.502192287,-0.727300761,39.23336124,0.5625521091281811,lower,SFG
11941-1902,-0.011061944,0.004225095,6.975122929,-0.07802796938765977,higher,AGN
11941-3702,0.30481834,0.298445669,25.00637531,-2.502903921658132,higher,AGN
11941-6101,-0.520122203,-0.623351614,8.540626526,0.573914431822917,lower,SFG
11941-6103,-0.072117715,-0.031815698,10.05416369,0.06478312712950163,lower,SFG
11941-6104,-0.509063122,-0.472804074,12.11945939,0.5669553910335109,lower,SFG
11941-9101,-1.05339001,0.401374376,45.36441135,0.78957726124251,lower,SFG
11941-9102,-0.314091319,-0.246516578,11.70828581,0.41202939221675017,lower,SFG
11942-12701,-0.194741514,-0.019654419,11.05767369,0.27235007570175607,lower,SFG
11942-12702,-0.519994418,-0.746709911,32.5782361,0.5738349096630967,lower,SFG
11942-12704,-0.538908995,-0.232457822,254.2088432,0.5853864986603673,lower,SFG
11942-6102,-1.065634543,0.468857866,16.06744862,0.7927700713163757,lower,SFG
11942-6103,-0.187688644,-0.099268015,8.251265764,0.2625094532725426,lower,SFG
11942-6104,-0.126328902,-0.017046256,20.48380136,0.1670745674842371,lower,SFG
11942-9101,-0.213410511,-0.074071368,13.1559124,0.29741788400734726,lower,SFG
11943-3701,-0.46785804,-0.344543451,26.83289385,0.5395817341396358,lower,SFG
11943-3702,-0.325269104,-0.551421306,33.51446247,0.4229640408110208,lower,SFG
11943-3703,-0.419705118,-0.491039738,45.13785458,0.5043795762676504,lower,SFG
11943-3704,-0.442725391,-0.263356594,109.9945354,0.5216719289120773,lower,SFG
11943-6104,-0.164296101,0.650414484,151.5722504,0.2283040364928871,higher,AGN
11944-12701,-0.192818763,0.403505253,20.94720125,0.26968809265588034,higher,AGN
11944-12703,-0.539295042,-0.040234761,18.82195997,0.5856177583204654,lower,SFG
11944-12704,0.035162799,0.594152409,67.2987442,-0.2128238582098685,higher,AGN
11944-3702,-0.484854859,-0.319918303,7.761094093,0.5511594534494587,lower,SFG
11944-3703,-0.728703767,-0.054279732,8.39632225,0.6811169741906717,lower,SFG
11944-6103,-0.424022085,-0.428830181,7.91127193,0.5076902335695656,lower,SFG
11944-9101,-0.347936429,-0.468891116,54.07794857,0.44422077025499485,lower,SFG
11945-12701,-0.344190385,-0.273166993,9.92583704,0.440789482118485,lower,SFG
11945-12702,-0.536576177,-0.274960129,13.60091901,0.5839852601935759,lower,SFG
11945-12705,-0.504380633,-0.756898857,14.82122731,0.5639612843885413,lower,SFG
11945-1902,-0.030527318,0.216993716,8.863776445,-0.028714699604068583,higher,AGN
11945-6101,-0.445026944,-0.582517477,28.5200882,0.523352964084957,lower,SFG
11945-6102,-0.237377107,-0.157859849,14.41810441,0.327659398411942,lower,SFG
11945-6103,-0.527317982,-0.214250363,40.14266205,0.5783595693554836,lower,SFG
11945-6104,-0.217640435,-0.362892635,51.26494026,0.3029084781060031,lower,SFG
11945-9102,-0.093804118,0.014186164,6.306725502,0.1080639507141734,lower,SFG
11946-12701,-0.339602342,-0.25758684,10.8398931,0.436543681564597,lower,SFG
