plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,log(N/Ha),log(O/Hb),KL log(O/Hb),gz2_class
10507-9102,67.57535172,121.5926304,317.4076996,546.4199829,36.22080994,-0.235909116,-0.255118939,0.325866096,S
10508-12701,19.997612,51.20227623,198.5816574,322.0680313,19.7895155,-0.210008487,-0.40831113,0.292952373,S
10508-12702,8.872650623,43.64449692,73.37022781,293.0288773,22.86889744,-0.601390554,-0.691876111,0.620646464,S
10508-12703,640.2870026,150.1004219,497.7392273,626.1057739,39.46365738,-0.09964584,0.629992773,0.119159212,S
10508-12704,30.65525246,24.83732605,19.98128748,91.14163208,5.007104158,-0.659093333,0.091400059,0.649743511,S
10508-12705,23.70243168,11.79017258,56.0051384,52.00655556,3.032677531,0.032169784,0.303272741,-0.203234129,S
10508-1901,185.7746582,179.3077164,132.4493217,673.9111786,39.53092766,-0.706552922,0.015387491,0.671536284,E
10508-3701,34.144454,13.40934008,96.53871155,56.00736618,3.519151807,0.236456348,0.405912767,-1.421931413,E
10508-3703,27.70995458,15.24526469,1.992963394,5.568530083,1.033528527,-0.446241248,0.259500845,0.524236479,E
10508-6101,355.6383438,153.9759617,1064.624756,564.7667847,33.64364433,0.275327414,0.363555654,-1.94346636,E
10508-6102,8.716690302,3.239561677,2.123091072,4.253186076,0.388058934,-0.301745759,0.429865363,0.399584254,E
10508-6103,515.8277588,202.7293777,675.7002716,952.4224243,55.84012508,-0.149075519,0.405588022,0.204659792,S
10508-9101,3.869353771,7.458945751,-0.458050907,11.13477675,2.141594887,-1.385767767,-0.28503901,0.861295077,E
10508-9102,7.833245635,4.8605299,21.56797838,15.01524115,1.034931302,0.157277128,0.207258126,-0.760608845,S
10509-12701,47.66213512,159.6897659,183.6818466,587.4963379,33.54484272,-0.504938927,-0.525103591,0.564319782,S
10509-12702,41.66888332,18.78067112,60.35710526,39.62949181,5.879344463,0.1827099,0.346100754,-0.933289313,S
10509-12704,-0.582934141,3.295335531,-1.852429748,1.328875661,0.882579088,0.144257399,-0.752280149,-0.682644226,E
10509-12705,19.70909071,9.539650202,10.5388236,19.01420879,1.151286691,-0.256286123,0.315134138,0.350110622,E
10509-1901,88.03034782,455.5674133,681.0113525,1950.188538,122.5603294,-0.456922248,-0.713920234,0.531908125,E
10509-3701,11.16727161,30.74473333,40.47524738,109.8438988,7.24905479,-0.433586427,-0.439823651,0.514912392,S
10509-3702,26.21599579,22.25446383,3.082448085,4.945795695,0.60949719,-0.205340401,0.071149223,0.286751803,E
10509-3703,68.71076012,102.0402431,89.69901466,331.5659103,28.27689695,-0.5677822,-0.171746732,0.602208072,S
10509-3704,40.1453104,174.9408531,413.5592422,969.5819702,57.04135323,-0.3700468,-0.63925642,0.463849981,S
10509-6101,34.79885483,107.6027336,149.4101067,399.0376892,26.54639482,-0.426633941,-0.490258352,0.509677773,S
10509-6103,69.11374474,71.49391174,85.95038414,290.9987488,16.91794443,-0.5296433,-0.014704635,0.579782335,S
10509-6104,22.3462348,62.20080853,85.43419266,227.0747757,20.42699242,-0.424537174,-0.444591672,0.508083119,S
10510-12701,7.354843438,7.797565818,3.423422158,2.913158745,1.528472155,0.070096306,-0.025385617,-0.335367256,S
10510-12702,7.26867497,-0.951034904,-2.807881415,8.32835412,0.868116319,-0.472180421,0.883258793,0.542565616,S
10510-1901,38.85210133,26.75707769,17.38337088,17.58952582,1.334609166,-0.005120136,0.161975833,-0.093885809,E
10510-3701,17.81611347,4.207768857,6.662091017,9.00192976,0.59968856,-0.130725058,0.626761095,0.174560421,E
10510-3702,8.911974271,7.769640764,4.192094962,3.989469687,0.485300372,0.021515942,0.059572985,-0.170137534,E
10510-3703,5.760963276,3.706846356,9.195517063,11.63341153,1.104568183,-0.102130937,0.191490521,0.123810495,E
10510-3704,123.3650684,57.69908905,108.1307106,185.8209038,11.68738699,-0.235145511,0.330023247,0.324930322,E
10510-6101,21.75594091,13.77250266,35.026227,47.34129429,3.955304801,-0.130846769,0.198565006,0.174766115,S
10510-6102,14.08266735,9.567301114,7.644135157,7.520668983,0.600810627,0.007071883,0.167895478,-0.127699181,E
10510-9101,7.332498908,8.91630578,7.404160738,30.82415056,2.152997196,-0.619415279,-0.084932947,0.630066601,E
10510-9102,126.3264446,37.99010897,256.4893227,104.7782269,6.523197293,0.388798246,0.521823734,-6.322153002,E
10838-12701,108.0060787,116.7198086,85.47669792,406.0507736,24.15870333,-0.676732606,-0.033696368,0.658053845,S
10838-12702,4.750287533,2.817011038,1.835587263,2.40644153,0.285358081,-0.117600278,0.226931349,0.151879321,E
10838-12703,12.25877881,14.38942146,12.00765896,43.60630322,4.453912377,-0.560090926,-0.069596124,0.597819266,E
10838-12704,104.7508965,72.78136635,50.76804543,285.9825974,19.60423231,-0.750749163,0.158137544,0.690306846,S
10838-12705,142.5409737,27.13931227,100.4177094,125.5532684,9.90929091,-0.097017712,0.720340883,0.114195864,S
10838-1901,16.24316359,7.682402968,11.56370974,10.53254104,0.652604133,0.040564022,0.325173534,-0.230467849,E
10838-1902,12.68702197,13.27585053,61.46410465,85.75388908,5.468850613,-0.144632266,-0.019702662,0.197536646,E
10838-3701,6.218914032,4.214523971,19.64653158,10.62685466,0.917504206,0.26688115,0.168966025,-1.813167848,S
10838-3702,136.8073654,100.9634953,57.68486404,320.8255997,71.35241699,-0.745207141,0.131945103,0.688027966,E
10838-3703,50.29865265,31.51010418,67.08747292,69.93561077,4.333038807,-0.018056939,0.203106513,-0.059854169,E
10838-3704,3.394342542,2.260448098,-1.905919611,1.015557911,0.323887482,0.273399885,0.176561128,-1.912744882,E
10838-6102,622.9248962,210.84095,47.14531517,711.2271576,49.02115822,-1.178569788,0.470480724,0.819982301,S
10838-6103,90.18206215,62.796628,32.57185268,199.1938744,14.54149532,-0.786433517,0.157183838,0.704498784,E
10838-6104,85.50707817,50.04864359,55.87193298,68.01297474,4.093140304,-0.085398074,0.232609755,0.091688664,E
10838-9101,31.01437712,50.77030468,104.3509445,193.5379486,17.02518559,-0.268269749,-0.214046706,0.363743742,S
10838-9102,17.49885559,48.93319416,66.68758011,186.6355095,10.30507278,-0.446949318,-0.446593919,0.524750582,S
11011-12703,11.14160943,26.64558315,55.91902351,99.32454109,14.09997201,-0.249496988,-0.378677299,0.342185471,S
11011-12704,11.01817513,6.071147124,9.997190475,2.789759318,1.220873038,0.55431123,0.258838913,8.42509787,E
11011-12705,8.482335329,23.09764481,43.61610413,105.3319836,8.986297369,-0.382913392,-0.435052261,0.474804289,E
11011-1901,25.77456045,18.24176377,32.85173559,17.34211522,1.319199428,0.277456251,0.15012444,-1.978111165,E
11011-1902,2399.210938,903.8743439,2190.126465,2499.340515,170.9762268,-0.057356236,0.423960373,0.033286647,S
11011-3701,19.25303531,27.79230261,27.18459177,52.90318584,4.237581432,-0.289159011,-0.159425323,0.386479273,E
11011-3702,30.05461407,13.58688259,29.31491899,38.89476013,2.74854666,-0.122802399,0.344791333,0.16098932,E
11011-3703,18.602896,15.62011337,13.84429049,24.17349291,3.896051109,-0.242068704,0.075896377,0.33334109,E
11011-3704,91.76290512,24.84271049,132.7649498,85.25696373,5.64720273,0.192353574,0.567468176,-1.007038903,E
11011-6101,6.100235522,7.564810082,7.933621168,7.322181702,0.576313086,0.034830957,-0.093451427,-0.211754123,S
11011-6103,9.19393456,0.682305694,19.12358713,14.57199955,1.492318004,0.11805021,1.129522413,-0.543201772,E
11011-6104,15.49384499,38.74647999,37.31122303,123.8519878,7.316204071,-0.521063496,-0.398073048,0.574499578,E
11011-9101,8.125087976,7.424499452,29.85113239,18.08435392,1.380028427,0.217657813,0.039160893,-1.227352431,S
11011-9102,7.617424488,10.30829775,0.323900074,12.02605975,1.304911733,-1.56971231,-0.131378797,0.890938217,S
11012-12701,11.22224259,7.735174,22.38206577,19.282022,1.793336064,0.064747594,0.161609565,-0.315234739,S
11012-12702,19.85075188,18.64534283,61.45265102,33.43993664,5.163776636,0.264275177,0.027206588,-1.775125894,S
11012-12703,6.194122314,18.19803047,24.47166824,67.43009567,6.67900002,-0.440190199,-0.468044611,0.519810406,S
11012-12705,49.06633663,25.84040976,100.6037807,71.82644081,4.98702991,0.146329956,0.278484238,-0.694635327,S
11012-1901,6.105023146,7.755763471,2.74692148,4.08568567,0.552034795,-0.172418706,-0.103937241,0.240463515,E
11012-1902,7.121881366,3.180467486,2.976360887,5.554128885,0.592168808,-0.270930365,0.350103775,0.366710756,E
11012-3701,6.242478967,-1.701818496,6.644449592,4.197851196,0.970221177,0.199431971,0.564443848,-1.064516185,E
11012-3702,38.0788517,110.0605602,214.0385361,491.9468231,27.45208025,-0.361426188,-0.460947876,0.456320921,E
11012-3703,26.06228971,14.83988559,36.76922035,27.40975046,1.831444919,0.12757934,0.244582015,-0.591434564,E
11012-3704,8.956891298,6.099423647,22.78744984,25.97311783,1.704825401,-0.05682836,0.166868504,0.032127634,S
11012-6101,10.89419913,49.39355278,73.15928841,209.3495064,11.06127095,-0.456602469,-0.656474956,0.531681011,E
11012-6102,11.79947495,43.79067135,70.54439163,205.4674034,11.3772223,-0.46428044,-0.569518921,0.537091115,E
11012-6103,5.26763618,8.698125601,14.55824447,33.6943779,1.798880458,-0.364448434,-0.217809903,0.458978196,E
11012-6104,53.96199989,28.23873758,54.67738819,60.12699318,3.306580245,-0.041261725,0.281242759,-0.003126671,E
11012-9101,10.31677771,9.613031688,8.528236151,9.495175481,1.00171189,-0.046643778,0.030683699,0.009302532,S
11012-9102,22.27910566,36.24468994,81.63518333,151.7770691,13.19524908,-0.26932879,-0.211346636,0.364927301,S
11013-12702,14.73824835,36.90120697,63.47406387,163.001049,10.81573749,-0.409594095,-0.398594701,0.4964983,S
11013-12703,5.42270124,11.93327546,12.7933917,39.76027012,2.752800763,-0.492463629,-0.342543988,0.556209817,E
11013-12704,9.017833948,14.00712967,21.13938475,56.6068182,6.517822862,-0.427776401,-0.191246915,0.510543513,S
11013-12705,17.85603523,20.60018635,16.68296862,71.0967617,11.73820996,-0.629576487,-0.062086115,0.635240957,S
11013-1901,27.49788713,17.21817148,42.74526119,15.84842038,1.225083515,0.430901993,0.203312296,-14.41181817,E
11013-1902,97.21092987,130.2773972,172.8044853,539.302948,32.86754131,-0.494277783,-0.127153976,0.557402205,E
11013-3701,20.8840642,34.01940012,60.18702984,129.874279,17.85481358,-0.334020238,-0.211911632,0.431312629,S
11013-3702,355.3884888,259.9725037,1198.594635,962.518692,56.64973736,0.095263157,0.13577594,-0.437808986,S
11013-3703,33.92678928,43.28578377,35.86962891,142.7802353,41.50158024,-0.59994121,-0.105802524,0.619875217,S
11013-3704,25.48179007,49.04761219,48.15082455,174.083252,10.99226356,-0.558153262,-0.284387936,0.596703239,S
11013-6101,1510.962738,626.6792908,4073.131287,4049.166809,247.4845581,0.00256274,0.382208411,-0.114987969,S
11013-6102,114.5538502,75.81417084,44.57618427,228.0517769,68.93374252,-0.70893057,0.179259301,0.672581913,S
11013-6104,33.09855843,22.48053074,72.61561012,84.84273529,5.356483936,-0.067584671,0.168002519,0.055295026,E
11013-9101,8.165424824,18.66796684,32.6975708,62.12600517,3.822655916,-0.27875794,-0.359118236,0.375317487,E
11013-9102,51.43550777,85.55976677,86.68678474,299.5159149,25.50685406,-0.538467009,-0.22100656,0.585121511,E
11016-12701,27.60560989,27.3824029,21.42139816,98.89955711,5.68764782,-0.664346533,0.00352579,0.652245458,S
11016-12702,14.61199546,7.671268404,17.61864233,16.11227345,2.038120329,0.038815615,0.27984235,-0.224708003,S
11016-12703,28.54569721,12.39806408,49.37645435,32.40605879,2.057266861,0.182893685,0.362186778,-0.934648496,S
11016-12704,3.422308624,8.328604221,8.990191698,21.56775379,3.648590684,-0.380035965,-0.386253053,0.472383305,S
11016-3701,6.845892429,15.82651806,0.097164422,2.329766512,0.640795708,-1.379805126,-0.363955307,0.860235534,E
11016-3703,19.50205374,4.529984504,33.3742137,25.93906641,1.533955216,0.109456701,0.633983632,-0.501891105,E
11016-6102,13.70599699,13.43905616,38.40555763,27.34698009,1.657298297,0.147484701,0.008541863,-0.701383142,S
11016-6103,3.71405371,5.698702494,4.865849972,2.846884569,0.28553473,0.232788856,-0.185927805,-1.381548661,S
11016-9101,11.47012997,31.42052078,62.1244297,150.2106705,8.421699524,-0.38343837,-0.43764504,0.475244229,S
11016-9102,16.16293097,70.62540054,92.98216248,244.1357346,13.69329643,-0.41923171,-0.640440806,0.504014567,S
11017-12701,307.6560211,74.05324364,340.0057449,306.3580551,19.72706366,0.045256951,0.618521333,-0.246162409,S
11017-12702,5.175888538,8.289419532,-1.068494409,3.818185821,0.450802885,-0.553084806,-0.204539205,0.593763993,E
11017-12704,25.93217325,23.93535757,48.98176003,75.85339165,13.37128735,-0.189940618,0.034798995,0.265674412,S
11017-12705,10.61570024,43.00681782,57.11372185,159.91819,10.16014194,-0.447157404,-0.607588662,0.524901515,S
11017-1901,22.50330973,10.80706024,16.26180577,38.62353039,2.508201659,-0.375683198,0.318538825,0.468689702,E
11017-3702,14.20736146,4.495448798,9.055194139,6.188177407,0.468698591,0.16533501,0.499740374,-0.812199202,E
11017-3703,8.138938904,9.179049174,2.894333839,5.31997935,0.523451726,-0.264361324,-0.052229908,0.359346233,E
11017-3704,243.5749359,110.7230587,148.9004364,471.5206375,29.00527048,-0.500604735,0.342394522,0.561525835,E
11017-6101,14.97645211,62.86403275,149.1254387,386.6359634,22.86536503,-0.413750514,-0.622993296,0.499759949,E
11017-6102,25.89885855,9.191168308,19.32038498,14.55177593,0.877589941,0.123099777,0.449909905,-0.568430695,E
11017-6103,97.59486389,428.1499557,644.442276,1998.535706,123.2716255,-0.491527889,-0.642168941,0.555593024,S
11017-6104,43.4681654,24.23844147,126.4735317,115.5544434,10.26480007,0.039212996,0.25366662,-0.226013006,S
11017-9102,9.67806983,1.231416628,35.29391956,28.87473249,1.905735672,0.087181922,0.895383738,-0.40344617,S
11018-12703,8.178064108,7.233349919,4.561397791,21.04998493,1.237105995,-0.664153841,0.053311036,0.652154094,S
11018-12704,34.85231018,80.41245842,120.7805138,297.5134354,20.15453863,-0.39150971,-0.363091769,0.481940656,S
11018-3701,57.05241013,25.03335285,78.10566902,100.6464539,5.682076573,-0.110115921,0.357754975,0.138486022,S
11018-3703,92.07954216,276.9998703,458.2946701,1298.770538,102.8568897,-0.452387622,-0.478316414,0.528672825,E
11018-3704,61.59924412,27.74896169,103.3787193,79.67398834,4.557048559,0.11311459,0.346328646,-0.519232103,S
11018-6101,15.7260437,20.60760832,56.10395145,95.52714539,5.394485712,-0.23113335,-0.117408113,0.319980053,S
11018-6103,79.57051659,76.5036602,284.0566101,325.81604,17.32703447,-0.059567561,0.017069964,0.038116756,E
11018-6104,115.5417614,71.27959633,30.70714092,234.1426659,13.83534288,-0.882241177,0.209773752,0.738897038,E
11018-9101,20.2707634,20.74155235,49.2153616,41.30803394,4.096431196,0.076066155,-0.009971152,-0.35848335,S
11019-12701,8.628898263,11.87624598,30.28965092,50.15660286,3.468079925,-0.219033846,-0.138723835,0.304702414,S
11019-12702,54.5953455,272.89991,477.7305832,1316.641357,75.95968628,-0.440284448,-0.698847774,0.519879796,S
11019-12703,25.68900681,26.31862736,84.6194706,138.2128296,8.63596797,-0.213078054,-0.010515921,0.296983461,S
11019-12704,7.134687185,14.44916058,27.80869102,53.13835621,3.799724638,-0.281227569,-0.306467681,0.377995722,S
11019-12705,27.75610733,15.58502913,62.04696465,38.02540112,5.703566909,0.212646737,0.25065094,-1.180282746,S
11019-1901,32.37801504,22.16854095,75.10799408,86.98914719,4.894964814,-0.06377891,0.16451311,0.047204755,E
11019-1902,45.91068745,7.550220251,18.1658926,33.25074625,4.981546879,-0.262544654,0.783954175,0.357286258,E
11019-3701,10.84836197,10.55441952,34.33752537,28.82873011,3.183576584,0.075943481,0.011929815,-0.35800129,S
11019-3702,3.133402318,2.003179967,-0.614798341,3.558956683,0.464709416,-0.762590015,0.194296192,0.695107138,E
11019-3703,17.47491503,6.410793453,75.63779831,35.57336807,2.455820382,0.327613893,0.435503288,-3.094125832,S
11019-6101,28.06175041,67.16134071,121.3405476,353.1119232,22.63692856,-0.463906432,-0.3790046,0.53682964,S
11019-6103,13.57943153,7.000724554,24.3025403,20.20171785,1.25403735,0.080263371,0.287738599,-0.375159531,E
11019-6104,13.23955154,31.89171553,50.42696285,108.4634361,9.639121771,-0.332620547,-0.381804607,0.429989554,E
11019-9101,112.4842072,57.89020824,224.3326416,122.3188019,8.246352553,0.263399252,0.28848644,-1.762554652,E
11019-9102,4.52162087,11.30073714,33.49018955,83.27469826,5.894768476,-0.395595462,-0.397812629,0.485282812,E
11020-12702,11.12597871,10.67635936,16.36392808,6.717297554,0.528086983,0.386692976,0.017915041,-6.132311702,E
11020-12703,21.93349361,24.87163186,47.77780247,50.46788883,3.550758541,-0.023788967,-0.054596468,-0.045345543,E
11020-12704,10.02992503,8.114460945,5.983718872,4.753398895,0.490231136,0.09996692,0.092038012,-0.458501265,E
11020-12705,12.74840522,14.68588267,19.03274965,20.59084439,2.24785316,-0.034172621,-0.061444195,-0.019903065,S
11020-1901,39.32715988,35.82945251,107.266777,131.5062637,7.904996395,-0.088481207,0.040452412,0.097751967,E
11020-3701,4.922285438,-1.956753612,12.37464762,11.96730292,1.452444434,0.014536557,0.40063065,-0.149295192,E
11020-3703,30.80721664,1.238232136,26.03885031,17.69112194,1.376147836,0.167866429,1.395850392,-0.828974582,S
11020-3704,493.3484573,244.0679054,129.9750977,818.3923798,54.30104065,-0.799101424,0.3056431,0.709344957,S
11020-6101,124.3119297,72.09493446,40.58043385,227.0288849,55.57528782,-0.74776443,0.236608057,0.689082101,S
11020-6102,10.86838055,13.17808366,8.087966919,40.28704071,20.89889455,-0.697326001,-0.083687424,0.66743818,S
11020-6104,22.9992547,10.50367987,40.201684,19.73713374,1.439965501,0.308960162,0.340372286,-2.597882588,E
11020-9101,11.27818227,9.852239788,29.96713209,14.65920305,1.109491915,0.310534822,0.058704136,-2.635286538,S
11020-9102,40.93247795,17.09402394,71.60886955,51.02225876,2.940616071,0.147207137,0.379223729,-0.699756775,S
11021-12703,14.69197965,29.80118322,68.03470421,164.9547615,9.938215733,-0.384634355,-0.30715319,0.476244467,S
11021-12704,12.61929965,14.71337771,15.14499211,52.89179802,3.37742871,-0.543119279,-0.066677131,0.587899129,S
11021-12705,5.354656061,2.706224442,0.487802188,3.277729193,0.355793466,-0.827329326,0.296367768,0.719803275,E
11021-1901,47.60952187,23.21842158,90.91391754,48.32952785,3.318652391,0.27441782,0.311861128,-1.928893548,S
11021-1902,85.68353081,46.47247696,240.2330246,141.7073021,8.353186369,0.229240479,0.265701534,-1.343648508,S
11021-3701,11.39453769,10.26429737,43.54487324,26.86297059,2.003027588,0.209782994,0.045367484,-1.154197289,E
11021-3702,75.61099625,34.13872194,72.54303932,84.9148159,5.379067779,-0.068387725,0.345337702,0.056987542,E
11021-3703,1007.856705,90.34831619,600.4920197,382.5363693,24.86325741,0.195834509,1.047478726,-1.034933549,S
11021-3704,18.18612099,7.139462888,31.97731781,19.30167675,1.708530188,0.219246995,0.406074536,-1.242672742,S
11021-6101,149.7779465,82.76772213,197.4090042,220.5830765,13.22435546,-0.048205232,0.257586869,0.012860205,E
11021-6102,21.96135902,27.73373795,102.6977577,146.4909592,9.281203747,-0.154249861,-0.101349196,0.212827176,S
11021-6103,61.11802006,45.83714294,31.27298975,155.3341255,14.34105206,-0.696097474,0.124951737,0.666887642,S
