plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,avg_objdec,avg_emline_sflux_cen_oiid_3728,avg_emline_sflux_cen_hb_48621,avg_emline_sflux_cen_oiii_4960,avg_emline_sflux_cen_oiii_50081,avg_emline_sflux_cen_nii_6549,avg_emline_sflux_cen_ha_65641,avg_emline_sflux_cen_nii_65851
8243-12705,8.20282793,15.57995081,15.21183681,59.63107491,5.160509348,53.04563904,36.58673763,15.57995081,3.212511539,8.20282793,5.224642992,59.63107491,15.21183681
8243-1901,9.459120512,39.2179594,63.25806332,166.613884,10.71693254,54.51465225,32.22856236,39.2179594,0.269454118,9.459120512,21.48042965,166.613884,63.25806332
8243-1902,9.349349201,0.123750627,6.461906016,7.08172664,0.688333243,53.91872025,-1.422690272,0.123750627,-0.443059757,9.349349201,1.840157017,7.08172664,6.461906016
8243-3701,5.240410566,8.715783715,-1.998502165,4.920785248,0.392120413,53.23324585,5.216778994,8.715783715,2.572520614,5.240410566,9.547739506,4.920785248,-1.998502165
8243-3702,13.78415346,4.077656895,20.58696699,12.18237805,0.805325955,53.28107834,21.98170805,4.077656895,1.685093373,13.78415346,5.741166711,12.18237805,20.58696699
8243-3703,3.390231669,4.870640069,2.050338119,2.125117317,0.399852775,53.98962021,2.284811676,4.870640069,-0.76840876,3.390231669,3.358842432,2.125117317,2.050338119
8243-3704,11.21493384,14.48488271,5.263946414,5.608640313,0.78071548,53.95900345,0.581692174,14.48488271,0.837289974,11.21493384,6.91752702,5.608640313,5.263946414
8243-6101,23.15460539,15.04719681,22.59809637,15.52719307,1.047018856,52.71498108,33.30817318,15.04719681,3.489955664,23.15460539,-4.536590815,15.52719307,22.59809637
8243-6102,14.00321436,21.01411963,39.71041489,71.50579643,3.642043531,52.83726883,30.75977993,21.01411963,5.086203694,14.00321436,18.19561291,71.50579643,39.71041489
8243-6103,16.05679059,8.730095387,7.925290465,11.59121764,1.696520984,53.72723007,10.83267212,8.730095387,1.698823951,16.05679059,4.970870316,11.59121764,7.925290465
8243-6104,28.72929764,38.38717508,72.34026146,111.9439335,7.349948049,53.90525055,26.2541647,38.38717508,7.110197425,28.72929764,27.09280729,111.9439335,72.34026146
8243-9101,292.9641266,288.3688812,223.3154831,1122.29834,66.95035362,52.41677475,652.5377808,288.3688812,94.94472504,292.9641266,85.06543732,1122.29834,223.3154831
8243-9102,53.58600521,34.9614048,300.0986862,162.615551,8.756887794,52.75793076,74.09542847,34.9614048,15.1588006,53.58600521,70.58445168,162.615551,300.0986862
8244-12701,0.839800894,0.437750816,3.230579376,2.239415497,0.237921454,50.62723923,-0.811184913,0.437750816,-1.163129091,0.839800894,2.476286024,2.239415497,3.230579376
8244-12702,6.527967811,21.78897142,29.69812822,80.14108276,8.058715105,51.20150375,35.74086285,21.78897142,2.945857346,6.527967811,9.498215914,80.14108276,29.69812822
8244-12703,25.79017782,33.72204018,24.20342255,108.5789299,5.881184459,51.81413269,86.60525703,33.72204018,6.48008275,25.79017782,8.037371993,108.5789299,24.20342255
8244-12704,4.465862036,26.20211315,51.59253979,109.1220551,13.02115965,51.31274033,32.65349674,26.20211315,2.49176985,4.465862036,16.87893105,109.1220551,51.59253979
8244-12705,4.13095367,11.51612282,16.47943115,39.98210049,2.249921799,51.47154617,10.79543042,11.51612282,-0.308355993,4.13095367,5.954242587,39.98210049,16.47943115
8244-1901,8.590369542,11.83332125,1.683065931,5.157776197,0.623341978,51.77537537,4.343590101,11.83332125,-1.121249278,8.590369542,0.050384685,5.157776197,1.683065931
8244-1902,5.620787263,8.239930987,18.70453644,33.61876392,1.872373044,50.38650894,16.27601194,8.239930987,-0.126809254,5.620787263,6.113147378,33.61876392,18.70453644
8244-3701,35.55620193,17.05518436,94.30723953,60.25002289,4.637480021,50.87412643,31.8252387,17.05518436,2.849870145,35.55620193,29.88879967,60.25002289,94.30723953
8244-3702,206.5997276,226.041214,463.9729614,967.8854828,54.89458466,51.24580765,247.6478043,226.041214,67.48873711,206.5997276,158.5640984,967.8854828,463.9729614
8244-3703,16.2867651,1.36744985,5.301565051,11.38794184,0.7666381,51.601017,14.33937526,1.36744985,5.435276151,16.2867651,5.488870382,11.38794184,5.301565051
8244-3704,9.670830607,7.1193524,9.756840467,4.240585394,0.644345298,50.27892685,6.507785082,7.1193524,-0.255783343,9.670830607,1.013149083,4.240585394,9.756840467
8244-6101,175.8252869,128.8660164,396.7733841,594.5296631,34.77837563,50.78642654,119.8635654,128.8660164,55.80854988,175.8252869,132.7837677,594.5296631,396.7733841
8244-6102,15.16939497,40.3972044,125.7844296,255.825695,14.38476181,51.32565308,50.86266613,40.3972044,-0.305691861,15.16939497,39.22274971,255.825695,125.7844296
8244-6103,20.19544744,11.78707606,49.19269085,23.6526413,1.474335015,51.09026337,11.46112823,11.78707606,-0.413032934,20.19544744,20.37972307,23.6526413,49.19269085
8244-6104,6.700158954,0.066828251,9.884443521,9.654238105,1.115247324,52.93275452,5.894981742,0.066828251,0.677999184,6.700158954,8.007134914,9.654238105,9.884443521
8244-9101,14.71735573,17.7906003,47.81028175,83.19872093,5.612322927,52.47044373,20.11133623,17.7906003,5.344241619,14.71735573,15.88448215,83.19872093,47.81028175
8244-9102,2.307056785,5.43614392,21.60259485,10.79734409,0.6647643,52.90088272,7.713774085,5.43614392,-1.311218031,2.307056785,4.407515943,10.79734409,21.60259485
8247-12701,23.59409809,19.07858419,9.514320374,61.66347122,12.74228215,43.01346207,72.25099564,19.07858419,7.378908277,23.59409809,3.454350948,61.66347122,9.514320374
8247-12702,11.5578115,38.84347725,47.22403145,143.0277214,8.783976078,43.24772644,48.8218441,38.84347725,1.67731604,11.5578115,16.94208908,143.0277214,47.22403145
8247-12703,17.36606169,43.16521454,83.84788895,191.2210045,15.81133771,44.14387894,54.68657684,43.16521454,2.323229074,17.36606169,26.43918657,191.2210045,83.84788895
8247-12704,12.84111261,40.68930244,71.53456688,171.1171265,9.575623989,44.12151718,45.72115993,40.68930244,3.737337112,12.84111261,23.60338068,171.1171265,71.53456688
8247-12705,6.345461011,16.17665315,29.0119338,72.67844009,4.04658401,41.63919067,25.44720221,16.17665315,1.882716388,6.345461011,9.611102343,72.67844009,29.0119338
8247-1901,46.77784824,39.486691,48.85492706,73.15667915,4.291501641,42.16414261,76.12002563,39.486691,3.366571248,46.77784824,19.85466576,73.15667915,48.85492706
8247-1902,0.13568362,1.044712506,1.360082418,0.704215854,0.110244844,41.63591766,-3.204731226,1.044712506,-0.624414526,0.13568362,1.216947556,0.704215854,1.360082418
8247-3701,39.01571846,19.74896669,94.5725708,84.83729935,8.421929836,41.36510849,85.05569458,19.74896669,5.430929422,39.01571846,41.63813496,84.83729935,94.5725708
8247-3702,5.176326513,17.80288386,5.912840247,8.562929749,1.201588616,44.26098251,6.410684943,17.80288386,-1.820966572,5.176326513,8.731764179,8.562929749,5.912840247
8247-3703,38.60392475,21.67354488,35.56750202,42.17237568,2.576595664,43.27543259,62.74521255,21.67354488,16.19060063,38.60392475,14.70870948,42.17237568,35.56750202
8247-3704,13.89565468,11.46229923,10.19707537,26.97316027,1.528787076,42.30342102,29.89114141,11.46229923,3.437737465,13.89565468,2.891897798,26.97316027,10.19707537
8247-6101,85.63152504,73.77467442,200.0227623,243.1552658,13.82655072,41.4817276,286.5429611,73.77467442,8.184271812,85.63152504,78.3035965,243.1552658,200.0227623
8247-6102,2.703537166,7.469913483,18.1243,48.12064362,3.02599591,41.38846207,14.2603848,7.469913483,0.780085757,2.703537166,5.591409206,48.12064362,18.1243
8247-6103,96.13166046,49.14896202,147.5687599,131.9534531,7.51778543,41.40825272,196.1980591,49.14896202,26.66095209,96.13166046,62.55555344,131.9534531,147.5687599
8247-6104,15.24656367,19.27740812,105.9785347,122.5181828,7.66893065,42.95460129,43.99329758,19.27740812,3.855133355,15.24656367,32.57724667,122.5181828,105.9785347
8247-9101,7.549767375,48.93320656,64.39298344,203.662056,16.81473732,42.59510422,39.30224228,48.93320656,1.192929149,7.549767375,23.39726496,203.662056,64.39298344
8247-9102,8.567937851,8.745705843,29.80615425,13.79849052,1.014478624,41.95586777,23.24605036,8.745705843,2.565951765,8.567937851,7.349348545,13.79849052,29.80615425
8249-12701,41.22534084,38.67716599,28.20061445,133.8373299,7.947837472,44.87473297,118.6190453,38.67716599,11.58781934,41.22534084,10.69132757,133.8373299,28.20061445
8249-12702,2.66345942,5.935720801,5.796727061,21.56859064,2.142375112,44.68413544,15.59443092,5.935720801,1.483756006,2.66345942,2.09641397,21.56859064,5.796727061
8249-12703,17.82911539,57.66387749,89.01028442,239.6871376,15.90828991,45.65168762,24.00455618,57.66387749,5.677160382,17.82911539,31.07157326,239.6871376,89.01028442
8249-12704,43.89630127,17.83137226,64.24135208,53.79480743,5.889783144,45.95235062,58.95224476,17.83137226,13.50602937,43.89630127,22.96046638,53.79480743,64.24135208
8249-12705,20.62853686,26.02786954,3.705179532,7.422704379,0.75054725,44.2360878,3.299895366,26.02786954,-9.231913567,20.62853686,17.72930209,7.422704379,3.705179532
8249-1901,199.6219254,286.6523361,530.7428741,1409.291779,89.14763641,44.93226624,520.2217407,286.6523361,62.42222786,199.6219254,180.016552,1409.291779,530.7428741
8249-1902,25.29005003,3.533014655,17.12184882,19.20720363,1.358138561,45.36652374,32.26118231,3.533014655,0.888139538,25.29005003,8.589202881,19.20720363,17.12184882
8249-3701,2.941791892,17.50406039,19.32735348,9.919843078,1.136167318,44.26098251,3.509879947,17.50406039,-2.291303158,2.941791892,10.99617636,9.919843078,19.32735348
8249-3702,178.0853004,220.6623344,327.9328461,1144.267883,69.94519043,45.92096329,354.050621,220.6623344,55.54161358,178.0853004,110.3750648,1144.267883,327.9328461
8249-3703,92.25217438,237.0732765,403.5856476,1047.337433,70.32062149,45.7277832,287.2926025,237.0732765,29.29431868,92.25217438,139.496273,1047.337433,403.5856476
8249-3704,217.1544609,41.31718636,199.8957939,262.8337326,15.42283344,45.46831894,113.4543247,41.31718636,69.03450775,217.1544609,68.85203362,262.8337326,199.8957939
8249-6101,32.13965511,103.346159,290.799118,595.9392242,37.24192715,46.29327011,90.90860558,103.346159,8.845831871,32.13965511,99.42165756,595.9392242,290.799118
8249-6102,113.0106907,212.9752388,306.1346741,833.7192078,44.83865833,45.06551361,374.044548,212.9752388,34.08899498,113.0106907,108.2882576,833.7192078,306.1346741
8249-6103,65.88901043,34.83849287,112.6445274,78.40961266,4.533559501,46.21114731,99.83474922,34.83849287,14.43783307,65.88901043,37.57708645,78.40961266,112.6445274
8249-6104,45.99293423,27.25348896,45.54564381,45.62970448,2.880925536,44.48916245,62.93768024,27.25348896,14.84196305,45.99293423,22.39062929,45.62970448,45.54564381
8249-9101,17.42842197,25.65657616,63.4310379,106.5224361,5.700136185,46.25910568,39.58116531,25.65657616,6.997577429,17.42842197,21.61601448,106.5224361,63.4310379
8249-9102,7.000439048,8.123444855,4.219796479,3.376242623,0.512507871,46.61422348,1.339487433,8.123444855,-1.009392109,7.000439048,1.924048509,3.376242623,4.219796479
8250-12701,18.84905052,9.881866157,39.38689041,26.79759741,10.45825553,42.50677872,25.6978898,9.881866157,1.646081328,18.84905052,17.72017789,26.79759741,39.38689041
8250-12702,7.221218467,24.15586042,36.01599979,101.6350365,8.821276188,43.10215378,37.76722431,24.15586042,1.416699886,7.221218467,12.47064281,101.6350365,36.01599979
8250-12703,61.09141922,34.28325367,12.91159368,103.5326519,9.179081202,44.59673691,138.3557434,34.28325367,18.98608446,61.09141922,5.030794024,103.5326519,12.91159368
8250-12704,50.04327297,125.0302811,545.9059753,792.5813904,71.06851578,44.33275986,171.7403069,125.0302811,11.99334097,50.04327297,201.6962471,792.5813904,545.9059753
8250-12705,54.66979408,38.33925533,19.28242111,131.6683998,35.60437393,43.25724792,136.8035889,38.33925533,15.2394855,54.66979408,6.924906731,131.6683998,19.28242111
8250-1901,0.215898544,5.495886803,-4.713248571,4.612544537,0.34025076,43.71867371,-1.127647758,5.495886803,-1.788104892,0.215898544,3.061605851,4.612544537,-4.713248571
8250-1902,106.1489906,61.92362022,128.4427528,133.9132423,8.376278758,42.70880127,222.9799614,61.92362022,-74.40825653,106.1489906,47.24713612,133.9132423,128.4427528
8250-3701,26.18073463,9.464205176,17.33323908,16.18752789,1.258290276,42.40151596,34.23396397,9.464205176,6.411314249,26.18073463,4.258236825,16.18752789,17.33323908
8250-3702,13.37296073,22.86258507,4.908619086,9.877441088,1.130308549,44.2360878,2.270241578,22.86258507,-1.680108627,13.37296073,11.96337255,9.877441088,4.908619086
8250-3703,561.2891693,607.9208984,567.8791809,2124.661743,146.3200569,43.50057602,1185.621735,607.9208984,182.5564651,561.2891693,193.0160713,2124.661743,567.8791809
8250-3704,27.76016283,131.0708275,204.0912514,522.8132324,31.54614401,42.28884888,124.9133511,131.0708275,7.214377403,27.76016283,65.03255081,522.8132324,204.0912514
8250-6101,263.2271042,774.1201324,1683.989746,4303.337769,256.8723373,42.02439117,785.7039185,774.1201324,78.79596138,263.2271042,555.8243408,4303.337769,1683.989746
8250-6102,7.818620205,25.20882607,39.07199287,90.26023102,6.157661796,42.15722275,36.4636097,25.20882607,-0.723470502,7.818620205,14.130018,90.26023102,39.07199287
8250-6103,5.92910707,7.812240958,12.77851892,26.53182745,3.716998637,42.68685532,15.58404183,7.812240958,0.714386493,5.92910707,6.159345984,26.53182745,12.77851892
8250-6104,28.46200848,87.7857151,280.011261,595.8960724,41.50148582,43.72615051,94.10861588,87.7857151,2.929138064,28.46200848,92.37124062,595.8960724,280.011261
8250-9101,71.79704475,32.30571437,60.94733524,49.80063438,4.227070689,44.48916245,60.93089676,32.30571437,16.61003971,71.79704475,18.85204101,49.80063438,60.94733524
8250-9102,26.2696929,15.91358852,43.61850548,33.87883854,2.033123434,44.10068512,17.94016361,15.91358852,8.291225553,26.2696929,9.623391628,33.87883854,43.61850548
8252-12701,76.91614008,26.11338496,3.461319566,74.96045542,6.989351988,48.29411697,71.50451565,26.11338496,25.8231684,76.91614008,1.810022064,74.96045542,3.461319566
8252-12702,47.4665823,23.39690876,77.48661423,53.89434719,3.865324914,48.15487289,55.373806,23.39690876,8.989085317,47.4665823,21.78922224,53.89434719,77.48661423
8252-12703,12.4706254,40.69703388,78.37640953,195.1820564,15.75610399,48.64899063,48.3082695,40.69703388,3.406383455,12.4706254,26.97091579,195.1820564,78.37640953
8252-12704,85.29033852,174.5436974,249.7248154,694.6590576,44.85575104,48.29071426,291.8005981,174.5436974,25.50410366,85.29033852,84.99978447,694.6590576,249.7248154
8252-12705,1.661738575,8.230695963,11.05784869,20.51101828,3.074654877,46.97383881,6.379823208,8.230695963,1.724216968,1.661738575,3.17147994,20.51101828,11.05784869
8252-1901,11.8173511,2.599540323,-4.264917314,3.188993663,0.433210641,48.41968155,13.06006217,2.599540323,-4.363465488,11.8173511,3.43417716,3.188993663,-4.264917314
8252-1902,72.23017883,34.90830994,52.90012932,161.3051071,10.38697076,47.45985031,90.09944344,34.90830994,20.31759214,72.23017883,23.25036812,161.3051071,52.90012932
8252-3701,30.62295485,43.97972393,155.2686615,212.5373192,11.6743679,47.12686539,56.85088158,43.97972393,3.296794832,30.62295485,50.94153404,212.5373192,155.2686615
8252-3702,5.028093755,7.750689149,7.42596817,7.553948641,0.534069672,48.74569702,3.561724961,7.750689149,1.251805201,5.028093755,3.765200615,7.553948641,7.42596817
8252-3703,249.2292938,261.278801,284.5352173,953.1255646,59.37861252,48.51545334,550.4369049,261.278801,80.30407143,249.2292938,95.53544235,953.1255646,284.5352173
8252-3704,49.85338879,147.4492874,536.7966003,802.9364624,50.55846596,47.68859863,167.4427109,147.4492874,16.36831951,49.85338879,173.9124222,802.9364624,536.7966003
8252-6101,2.280044913,15.65036654,21.82329988,52.12618351,4.162058234,48.52550888,16.78957129,15.65036654,0.633081317,2.280044913,7.96112442,52.12618351,21.82329988
8252-6102,23.92114401,105.5134411,151.1047287,420.9981155,45.53833294,48.38830185,76.53557396,105.5134411,1.880539447,23.92114401,54.62425137,420.9981155,151.1047287
8252-6103,96.36343575,193.6231232,1108.438141,1655.982483,139.4946671,48.47438049,237.6468086,193.6231232,28.52358675,96.36343575,398.9879913,1655.982483,1108.438141
8252-6104,14.51642752,72.25776863,151.3366356,350.2533798,19.2030139,48.6144371,64.27082253,72.25776863,5.214707136,14.51642752,49.4403429,350.2533798,151.3366356
8252-9101,41.68621349,67.23297691,168.6616478,376.7525635,25.87455797,48.56287003,57.30606556,67.23297691,10.7193625,41.68621349,56.15736103,376.7525635,168.6616478
8252-9102,244.7458839,372.2722626,426.0007172,1519.609741,129.2421951,48.01286316,689.4367218,372.2722626,78.88705254,244.7458839,145.9294739,1519.609741,426.0007172
8253-12701,7.425257802,16.51313353,25.90276957,72.56170654,4.380169868,42.96805191,28.22987509,16.51313353,0.795569897,7.425257802,9.506099224,72.56170654,25.90276957
8253-12702,18.19055176,13.86889243,60.36111736,55.7959013,3.069460511,43.2421875,31.5749526,13.86889243,3.528672695,18.19055176,20.42203283,55.7959013,60.36111736
8253-12703,22.93815327,14.67662573,105.7727814,134.3982315,8.253987312,43.65376282,20.17060566,14.67662573,5.255934,22.93815327,34.34217358,134.3982315,105.7727814
8253-12704,8.905855894,28.56467533,56.24806309,160.481617,10.08961177,43.50677872,22.26215982,28.56467533,-0.845249981,8.905855894,19.79491758,160.481617,56.24806309
8253-12705,5.811189532,15.03342772,27.2869997,52.90386009,2.942941189,42.63881302,17.41558647,15.03342772,0.987837732,5.811189532,9.322800875,52.90386009,27.2869997
8253-1901,49.28627777,27.71248055,143.0856857,105.5370331,6.293266892,43.85926819,112.8154984,27.71248055,13.34458685,49.28627777,52.10054302,105.5370331,143.0856857
8253-1902,25.79302073,8.89801538,8.306206584,20.60440493,1.223430008,42.27717972,36.35038471,8.89801538,-13.00674939,25.79302073,8.303969026,20.60440493,8.306206584
8253-3701,8.291396141,9.277348836,4.736240546,6.948603948,0.495404144,42.52729416,6.25204881,9.277348836,-0.298072338,8.291396141,4.561831474,6.948603948,4.736240546
8253-3702,44.28242302,23.0764091,66.69404888,51.45628643,3.209702134,43.7250824,47.82193184,23.0764091,9.510104656,44.28242302,24.01637411,51.45628643,66.69404888
8253-3703,50.81621552,262.0909195,396.3763504,1134.82373,62.81144905,43.17058945,213.5774498,262.0909195,16.63273525,50.81621552,128.3868771,1134.82373,396.3763504
8253-3704,1.794586957,0.977520823,-0.896567836,1.976045102,0.244903665,43.17977905,2.552172929,0.977520823,-0.719234221,1.794586957,0.21637848,1.976045102,-0.896567836
8253-6101,7.426838636,35.38505268,54.08415604,147.1608505,8.397328377,42.04552841,36.54884624,35.38505268,1.956052274,7.426838636,20.85485554,147.1608505,54.08415604
8253-6102,6.335265756,9.086343408,10.21787453,9.935738921,0.965845212,42.80921555,3.723531067,9.086343408,1.156045847,6.335265756,5.811612189,9.935738921,10.21787453
8253-6103,11.30466207,8.1652174,2.838935296,5.055053393,0.585574607,43.31826782,1.731333812,8.1652174,-3.162491242,11.30466207,1.117780248,5.055053393,2.838935296
8253-6104,29.09365177,17.49814975,85.72476768,59.38393974,3.703357458,42.92842102,47.04741383,17.49814975,23.56068087,29.09365177,40.90751553,59.38393974,85.72476768
8253-9101,45.18494415,30.49610543,98.4808197,66.99732018,4.815672755,44.01272202,81.11380196,30.49610543,11.28997159,45.18494415,35.19924545,66.99732018,98.4808197
8253-9102,19.09064484,59.93303299,78.26551247,238.0346451,23.90575933,43.17394638,99.42818451,59.93303299,6.932685137,19.09064484,26.18247271,238.0346451,78.26551247
8254-12701,9.084914446,33.93716717,46.62463188,142.5756912,8.782253742,44.06614304,25.09861946,33.93716717,-0.54033345,9.084914446,17.72823334,142.5756912,46.62463188
8254-12702,21.05294371,29.28839636,30.33370543,112.7310791,6.9559623,43.53276825,71.94188118,29.28839636,4.516790748,21.05294371,10.11242032,112.7310791,30.33370543
8254-12703,79.04240608,140.6131859,194.3886948,592.5128174,38.15459538,45.59529114,265.9983902,140.6131859,27.16144037,79.04240608,66.90332413,592.5128174,194.3886948
8254-12704,12.87955451,46.84646797,81.9136982,212.0288391,16.92991829,44.36442566,48.4717865,46.84646797,3.879738748,12.87955451,29.07730627,212.0288391,81.9136982
8254-12705,20.28140736,4.793459296,30.22195721,24.57119608,3.379833817,44.04342651,22.40512466,4.793459296,9.478670359,20.28140736,9.955215216,24.57119608,30.22195721
8254-1901,202.8082733,134.3192291,102.1939964,471.7510376,27.98363018,45.68527985,396.6676788,134.3192291,61.24012756,202.8082733,34.80116749,471.7510376,102.1939964
8254-1902,54.60858345,266.4807816,537.1122894,1301.062683,77.92685509,43.42840576,124.3492374,266.4807816,5.900207281,54.60858345,183.4614067,1301.062683,537.1122894
8254-3701,15.77687955,11.51558721,13.53707552,6.617590785,0.999886721,44.47037125,18.95319986,11.51558721,5.403725624,15.77687955,2.513759702,6.617590785,13.53707552
8254-3702,3.225200474,5.415375113,15.29258633,9.83433187,0.73594591,44.52729034,4.151546359,5.415375113,4.281537294,3.225200474,4.347678244,9.83433187,15.29258633
8254-3703,6.500650525,5.355081797,15.89544368,25.8668251,1.682412505,44.42825699,18.30837822,5.355081797,0.298685122,6.500650525,5.779825807,25.8668251,15.89544368
8254-3704,29.78420401,20.04752564,58.26807499,48.62473392,11.00999928,43.75490189,40.49499226,20.04752564,3.026473939,29.78420401,4.318163514,48.62473392,58.26807499
8254-6101,21.7384696,2.756419986,45.72953415,24.49472523,1.749134839,43.0486145,31.59013796,2.756419986,3.363198042,21.7384696,16.5526545,24.49472523,45.72953415
8254-6102,16.29411173,38.9386692,57.11814213,136.3687973,7.621981025,44.05429077,40.22106361,38.9386692,2.874361098,16.29411173,15.60863876,136.3687973,57.11814213
8254-6103,15.06466961,11.21880162,32.00859976,17.54221916,1.392827362,44.76013184,22.90055609,11.21880162,2.475662112,15.06466961,12.422647,17.54221916,32.00859976
8254-6104,15.24932432,47.03367329,56.36296463,176.6578293,12.09847546,44.38082886,71.26773453,47.03367329,4.408304214,15.24932432,18.86917019,176.6578293,56.36296463
8254-9101,113.6486225,55.80753136,359.7805786,182.2014236,11.06230211,43.70475769,201.6240692,55.80753136,20.07956839,113.6486225,123.0286217,182.2014236,359.7805786
8254-9102,3.459013462,12.33156276,13.4902277,39.41663837,6.441811562,44.85018158,21.78165483,12.33156276,1.457792699,3.459013462,3.707478464,39.41663837,13.4902277
8255-12701,8.279374838,19.67975855,39.61555004,87.26792336,5.159692764,44.62423706,32.12014771,19.67975855,1.079807743,8.279374838,13.24654531,87.26792336,39.61555004
8255-12702,7.617071748,29.81129122,50.33628941,123.9595737,7.71148479,43.14770508,21.50779819,29.81129122,0.758089766,7.617071748,15.09634137,123.9595737,50.33628941
8255-12703,5.69464004,6.94384551,19.35023069,31.96635723,1.955146432,43.49651718,14.38566685,6.94384551,2.477778792,5.69464004,10.41224742,31.96635723,19.35023069
8255-12704,16.19303465,35.35181427,77.05776596,194.0965881,9.804209948,44.26096725,44.07298946,35.35181427,2.182361305,16.19303465,26.25507593,194.0965881,77.05776596
8255-12705,16.46772289,9.729877949,15.12700677,24.83048582,2.080993921,43.07610321,18.7000103,9.729877949,2.64545536,16.46772289,5.223158717,24.83048582,15.12700677
8255-1901,41.86750221,31.78281784,171.3940315,167.7975044,9.873808622,44.09751129,95.80117416,31.78281784,9.490003824,41.86750221,70.46918297,167.7975044,171.3940315
8255-1902,1.688209802,1.074376874,-0.358795941,0.770506456,0.164031878,44.06999969,1.654337466,1.074376874,0.119127812,1.688209802,1.725040257,0.770506456,-0.358795941
8255-3701,156.579895,108.8248901,85.42921829,439.4790497,27.33609724,44.65463638,284.6398773,108.8248901,49.51189518,156.579895,28.50691509,439.4790497,85.42921829
8255-3702,16.55293226,21.06296968,19.36826754,67.71517944,4.515915394,45.21781158,58.44134521,21.06296968,4.713592052,16.55293226,5.922954082,67.71517944,19.36826754
8255-3703,3.711897731,20.54202318,27.79863167,71.92922974,4.019438565,45.15642929,22.16418695,20.54202318,-0.185889326,3.711897731,9.083503485,71.92922974,27.79863167
8255-3704,15.28424239,20.16796398,34.69887543,75.10568619,4.13827467,45.29330826,52.2647686,20.16796398,5.838007689,15.28424239,10.6313684,75.10568619,34.69887543
8255-6101,163.4572372,60.6385479,306.857933,256.8858986,16.38230658,43.17347336,280.7205048,60.6385479,54.50849628,163.4572372,110.51894,256.8858986,306.857933
8255-6102,15.92230535,54.8057785,129.0468159,289.9899979,17.9017849,44.02183914,34.37907028,54.8057785,1.44187969,15.92230535,42.23165131,289.9899979,129.0468159
8255-6103,9.205370903,10.61542314,11.28819656,9.604523897,0.650049806,43.90507507,14.82301641,10.61542314,1.935309321,9.205370903,0.934977412,9.604523897,11.28819656
8255-6104,42.72535801,20.09352994,115.8156605,69.0808363,4.573991776,43.62481689,88.97813225,20.09352994,6.791431069,42.72535801,43.93664169,69.0808363,115.8156605
8255-9101,16.54913425,10.35469526,15.76853299,9.159466624,0.976041362,43.36885834,10.27309656,10.35469526,3.204615831,16.54913425,4.788399577,9.159466624,15.76853299
8255-9102,13.29281092,36.70657539,43.70476627,131.5792503,8.099946976,44.71405411,58.04443073,36.70657539,5.238642931,13.29281092,14.74002147,131.5792503,43.70476627
8256-12701,28.2141819,65.0199852,89.07461929,275.6014481,22.50230265,40.78823471,116.6214809,65.0199852,6.876937151,28.2141819,31.33867884,275.6014481,89.07461929
8256-12702,13.84805846,11.10176849,5.390235424,35.15396595,9.100744963,41.05485916,40.86134911,11.10176849,5.452849865,13.84805846,2.599047363,35.15396595,5.390235424
8256-12703,6.431529999,10.3148253,22.45747519,41.36565208,3.558655202,42.7531929,10.6931181,10.3148253,3.478286326,6.431529999,7.968518734,41.36565208,22.45747519
8256-12704,520.1523438,102.3028564,420.661499,350.4674301,23.37833548,42.62455368,375.429306,102.3028564,82.96216965,520.1523438,154.4874496,350.4674301,420.661499
8256-12705,59.38544941,40.94869542,104.9089737,76.01825333,4.9662292,41.70524216,50.70890522,40.94869542,13.41491795,59.38544941,34.65284824,76.01825333,104.9089737
8256-1901,1.250891596,0.594894839,-0.151376234,1.275734738,0.115540767,40.87553024,2.888967752,0.594894839,-1.346570507,1.250891596,0.849699587,1.275734738,-0.151376234
8256-1902,7.453858852,4.736437261,1.468741059,8.15416503,0.497218393,42.82549667,10.70827436,4.736437261,-1.87853238,7.453858852,0.873542055,8.15416503,1.468741059
8256-3701,31.65834332,22.99531186,40.36859035,28.08292389,1.678537101,40.82797241,6.217142701,22.99531186,-8.197103858,31.65834332,19.65986538,28.08292389,40.36859035
8256-3702,2.118312895,1.280719042,-0.262969531,1.316232949,0.291665826,40.8621521,1.606867731,1.280719042,-0.440914869,2.118312895,1.749291882,1.316232949,-0.262969531
8256-3703,24.29879618,28.2909832,66.66588116,93.49551201,6.038345218,42.11969376,17.67879772,28.2909832,-2.698932827,24.29879618,31.09831619,93.49551201,66.66588116
8256-3704,14.17783165,12.0666815,21.71322584,15.30936575,0.954851583,41.03617859,15.90336847,12.0666815,5.507738113,14.17783165,8.535023689,15.30936575,21.71322584
8256-6101,40.63681412,17.31414092,40.48563862,37.1662612,2.186875701,41.49846268,49.46973896,17.31414092,7.916846395,40.63681412,17.7812891,37.1662612,40.48563862
8256-6102,8.687313795,20.48743916,24.890769,69.27982712,4.249107838,42.68920898,39.26508617,20.48743916,1.162303388,8.687313795,9.111717701,69.27982712,24.890769
8256-6103,10.78447596,9.317073504,3.144097726,3.629059553,0.410387446,42.9453392,-39.87112172,9.317073504,0.122099757,10.78447596,2.107388337,3.629059553,3.144097726
