plateifu,MANGAID,Type,TType,Unsure
12079-3703 ,1-35747  ,SB0a       ,0,0
12079-3704 ,1-35268  ,SB0        ,-2,0
12079-6101 ,1-35362  ,Sb         ,3,0
12079-6102 ,1-35275  ,Scd        ,6,0
12079-6104 ,1-35830  ,E          ,-5,0
12079-9101 ,1-547851 ,SABbc      ,4,0
12079-9102 ,1-108765 ,S0a        ,0,0
12080-12701,1-35671  ,SBab       ,2,0
12080-12702,1-35847  ,Sd         ,7,0
12080-12703,1-35810  ,Scd        ,6,0
12080-12704,1-35655  ,Sm         ,9,0
12080-12705,1-202775 ,SABab      ,2,0
12080-1901 ,1-35826  ,S0         ,-2,0
12080-1902 ,1-35832  ,SAB0a      ,0,0
12080-3701 ,1-35264  ,Edc        ,-5,0
12080-3702 ,1-35271  ,SAB0       ,-2,0
12080-3703 ,1-35270  ,SB0        ,-2,0
12080-3704 ,1-35266  ,Sa         ,1,0
12080-6101 ,1-35709  ,S0a        ,0,0
12080-6102 ,1-35710  ,Sa         ,1,0
12080-6103 ,1-35729  ,S0         ,-2,0
12080-6104 ,1-35677  ,E          ,-5,0
12080-9101 ,1-603204 ,SBdm       ,8,0
12080-9102 ,1-35797  ,SABd       ,7,0
12081-12701,1-202760 ,Sc         ,5,0
12081-12702,1-35869  ,Sc         ,5,0
12081-12703,1-35814  ,SBb        ,3,0
12081-12704,1-35858  ,Sbc        ,4,0
12081-12705,1-36045  ,SABcd      ,6,0
12081-1901 ,1-35723  ,S0         ,-2,0
12081-1902 ,1-108696 ,SABa       ,1,0
12081-3701 ,1-35299  ,Sab        ,2,0
12081-3703 ,1-35691  ,S0         ,-2,0
12081-3704 ,1-35728  ,SABab      ,2,0
12081-6101 ,1-108698 ,S0         ,-2,0
12081-6102 ,1-35652  ,SABc       ,5,0
12081-6103 ,1-35905  ,Sb         ,3,0
12081-6104 ,1-35900  ,SBdm       ,8,0
12081-9101 ,1-603215 ,Sc         ,5,0
12081-9102 ,1-35849  ,SABd       ,7,0
12082-12702,1-36373  ,SABbc      ,4,0
12082-12703,1-36573  ,Scd        ,6,0
12082-12704,1-36621  ,SABd       ,7,0
12082-12705,1-548398 ,Sbc        ,4,0
12082-1902 ,1-36359  ,Sbc        ,4,0
12082-3701 ,1-36363  ,Sc         ,5,0
12082-3703 ,1-551474 ,Sa         ,1,0
12082-3704 ,1-36351  ,SB0a       ,0,0
12082-6101 ,1-36357  ,Sab        ,2,0
12082-6102 ,1-36361  ,SABa       ,1,0
12082-6104 ,1-36382  ,SBa        ,1,0
12082-9102 ,1-36732  ,Scd        ,6,0
12083-12703,1-116874 ,SBa        ,1,0
12083-12704,1-570488 ,Edc        ,-5,0
12083-12705,1-116725 ,SABa       ,1,0
12083-3703 ,1-116828 ,SBa        ,1,0
12083-3704 ,1-636672 ,Sbc        ,4,0
12083-6104 ,1-116921 ,S0         ,-2,0
12083-9102 ,1-562230 ,Sbc        ,4,0
12084-12701,1-117122 ,Sbc        ,4,0
12084-12702,1-117088 ,Sc         ,5,0
12084-12703,1-117169 ,Sbc        ,4,0
12084-12704,1-562241 ,Scd        ,6,0
12084-12705,1-117020 ,Sc         ,5,0
12084-1901 ,1-117086 ,Sa         ,1,0
12084-1902 ,1-117177 ,Sb         ,3,0
12084-3701 ,1-117104 ,Sbc        ,4,0
12084-3702 ,1-117091 ,SBb        ,3,0
12084-3703 ,1-116728 ,SABab      ,2,0
12084-3704 ,1-117084 ,E          ,-5,0
12084-6101 ,1-117038 ,SABab      ,2,0
12084-6102 ,1-636700 ,Sb         ,3,0
12084-6103 ,1-116908 ,Edc        ,-5,0
12084-6104 ,1-117115 ,SABb       ,3,0
12084-9101 ,1-116706 ,S0         ,-2,0
12084-9102 ,1-117056 ,Sb         ,3,0
12085-12701,1-117343 ,Sbc        ,4,0
12085-12702,1-117419 ,Scd        ,6,0
12085-12703,1-117465 ,SABb       ,3,0
12085-12704,1-636870 ,Sc         ,5,0
12085-1901 ,1-116972 ,S0         ,-2,0
12085-1902 ,1-570633 ,SAB0a      ,0,0
12085-3701 ,1-117388 ,S0         ,-2,0
12085-3702 ,1-117026 ,Sbc        ,4,0
12085-3703 ,1-570482 ,Sab        ,2,0
12085-3704 ,1-116990 ,SABdm      ,8,0
12085-6101 ,1-117381 ,Sa         ,1,0
12085-6102 ,1-117401 ,E          ,-5,0
12085-6103 ,1-117014 ,Sab        ,2,0
12085-6104 ,1-117437 ,Sa         ,1,0
12085-9101 ,1-570629 ,Sbc        ,4,0
12085-9102 ,1-116989 ,Sab        ,2,0
12087-12701,1-117697 ,Sbc        ,4,0
12087-12702,1-117725 ,SBab       ,2,0
12087-12704,1-117663 ,SBcd       ,6,0
12087-12705,1-117635 ,SBb        ,3,0
12087-1901 ,1-117768 ,Edc        ,-5,0
12087-1902 ,1-117694 ,SB0        ,-2,0
12087-3701 ,1-117666 ,SAB0       ,-2,0
12087-3702 ,1-117763 ,Sa         ,1,0
12087-3703 ,1-117781 ,SBb        ,3,0
12087-3704 ,1-117799 ,E          ,-5,0
12087-6101 ,1-118034 ,Sab        ,2,0
12087-6102 ,1-117610 ,SBa        ,1,0
12087-6103 ,1-117543 ,Sab        ,2,0
12087-6104 ,1-117559 ,Sab        ,2,0
12087-9102 ,1-117856 ,Sb         ,3,0
12088-12701,1-117730 ,SABb       ,3,0
12088-12702,1-117864 ,SBbc       ,4,0
12088-12703,1-117998 ,Sc         ,5,0
12088-12704,1-570532 ,SBd        ,7,0
12088-12705,1-117946 ,SABc       ,5,0
12088-1901 ,1-118008 ,Sa         ,1,0
12088-1902 ,1-117984 ,SAB0       ,-2,0
12088-3701 ,1-597772 ,Sab        ,2,0
12088-3702 ,1-117771 ,E          ,-5,0
12088-3703 ,1-118129 ,Sa         ,1,0
12088-3704 ,1-118109 ,E          ,-5,0
12088-6101 ,1-570530 ,SABab      ,2,0
12088-6102 ,1-118005 ,SBab       ,2,0
12088-6103 ,1-118054 ,Sm         ,9,0
12088-6104 ,1-118142 ,Sb         ,3,0
12088-9101 ,1-118083 ,SBb        ,3,0
12088-9102 ,1-118418 ,SBa        ,1,0
12089-12701,1-118449 ,SABcd      ,6,0
12089-12702,1-117882 ,SBc        ,5,0
12089-12703,1-118444 ,Sa         ,1,0
12089-12704,1-118325 ,SABbc      ,4,0
12089-12705,1-118326 ,SABbc      ,4,0
12089-1901 ,1-118202 ,Sb         ,3,0
12089-1902 ,1-118491 ,S0         ,-2,0
12089-3701 ,1-118382 ,Edc        ,-5,0
12089-3702 ,1-598275 ,S0         ,-2,0
12089-3703 ,1-118369 ,Sab        ,2,0
12089-3704 ,1-118358 ,Edc        ,-5,0
12089-6101 ,1-118169 ,SABab      ,2,0
12089-6102 ,1-598285 ,SB0        ,-2,0
12089-6103 ,1-118217 ,Sb         ,3,0
12089-6104 ,1-598372 ,S0         ,-2,0
12089-9101 ,1-117978 ,Sab        ,2,0
12090-12701,1-118433 ,Sbc        ,4,0
12090-12702,1-118337 ,Scd        ,6,0
12090-12703,1-118223 ,Scd        ,6,0
12090-12704,1-570549 ,Edc        ,-5,0
12090-12705,1-118373 ,Sb         ,3,0
12090-1901 ,1-117981 ,Sb         ,3,0
12090-1902 ,1-117892 ,SB0        ,-2,0
12090-3701 ,1-118294 ,Sab        ,2,0
12090-3703 ,1-118543 ,Edc        ,-5,0
12090-3704 ,1-118288 ,Edc        ,-5,0
12090-6101 ,1-117966 ,Sa         ,1,0
12090-6102 ,1-117936 ,Sa         ,1,0
12090-6103 ,1-598278 ,Edc        ,-5,0
12090-6104 ,1-570537 ,Edc        ,-5,0
12090-9101 ,1-118304 ,Sbc        ,4,0
12090-9102 ,1-118520 ,SBab       ,2,0
12092-12701,1-39724  ,SABbc      ,4,0
12092-12702,1-39672  ,Sa         ,1,0
12092-12703,1-40167  ,SBd        ,7,0
12092-12704,1-39661  ,SABcd      ,6,0
12092-12705,1-39995  ,Sd         ,7,0
12092-1902 ,1-39909  ,Sbc        ,4,0
12092-3701 ,1-39702  ,SABa       ,1,0
12092-3703 ,1-563762 ,S0         ,-2,0
12092-3704 ,1-40006  ,Sbc        ,4,0
12092-6101 ,1-563761 ,SABc       ,5,0
12092-6102 ,1-40071  ,SBb        ,3,0
12092-6104 ,1-40410  ,SABa       ,1,0
12092-9101 ,1-39880  ,SABd       ,7,0
12092-9102 ,1-39946  ,SABcd      ,6,0
12093-12701,1-40755  ,Sa         ,1,0
12093-12702,1-601858 ,E          ,-5,0
12093-12703,1-40776  ,Sc         ,5,0
12093-12704,1-40541  ,SAB0a      ,0,0
12093-12705,1-40201  ,SABbc      ,4,0
12093-1902 ,1-40655  ,E          ,-5,0
12093-3701 ,1-40771  ,Sa         ,1,0
12093-3703 ,1-40777  ,Sab        ,2,0
12093-3704 ,1-40751  ,SABbc      ,4,0
12093-6101 ,1-563754 ,Sab        ,2,0
12093-6104 ,1-579533 ,Sa         ,1,0
12093-9101 ,1-40792  ,Sc         ,5,0
12093-9102 ,1-40247  ,Sa         ,1,0
12094-12701,1-601909 ,SBbc       ,4,0
12094-12702,1-40793  ,SABb       ,3,0
12094-12703,1-40566  ,E          ,-5,0
12094-12704,1-40577  ,Sc         ,5,0
12094-12705,1-40745  ,Sc         ,5,0
12094-1901 ,1-40810  ,SABa       ,1,0
12094-1902 ,1-39922  ,S0         ,-2,0
12094-3701 ,1-40248  ,SABa       ,1,0
12094-3702 ,1-40540  ,Sa         ,1,0
12094-3703 ,1-40778  ,S0         ,-2,0
12094-3704 ,1-40697  ,S0         ,-2,0
12094-6101 ,1-40534  ,Scd        ,6,0
12094-6102 ,1-40252  ,SABab      ,2,0
12094-6103 ,1-40414  ,Edc        ,-5,0
12094-6104 ,1-40212  ,SABb       ,3,0
12094-9101 ,1-40460  ,SABbc      ,4,0
12094-9102 ,1-601919 ,S0a        ,0,0
12483-12701,1-401058 ,Sa         ,1,0
12483-12702,1-400885 ,S          ,11,0
12483-12703,1-590252 ,SABbc      ,4,0
12483-12704,1-394046 ,SBab       ,2,0
12483-12705,1-405001 ,SBc        ,5,0
12483-1901 ,1-400855 ,S0         ,-2,0
12483-3701 ,1-405454 ,Sa         ,1,0
12483-3702 ,1-400847 ,SB0a       ,0,0
12483-3703 ,1-405509 ,Sc         ,5,0
12483-3704 ,1-405401 ,Sa         ,1,0
12483-6101 ,1-404986 ,SBa        ,1,0
12483-6102 ,1-575104 ,Sbc        ,4,0
12483-6103 ,1-404900 ,SABcd      ,6,0
12483-6104 ,1-404898 ,Sd         ,7,0
12483-9101 ,1-405457 ,Sc         ,5,0
12483-9102 ,1-405438 ,SABd       ,7,0
12484-12701,1-409446 ,SBb        ,3,0
12484-12702,1-409473 ,Sc         ,5,0
12484-12703,1-402702 ,Scd        ,6,0
12484-12704,1-409539 ,SABd       ,7,0
12484-12705,1-575186 ,SABc       ,5,0
12484-1901 ,1-409368 ,Sa         ,1,0
12484-1902 ,1-409435 ,S0         ,-2,0
12484-3701 ,1-575184 ,Edc        ,-5,0
12484-3702 ,1-409482 ,S0         ,-2,0
12484-3703 ,1-624292 ,Sd         ,7,0
12484-3704 ,1-409362 ,SABa       ,1,0
12484-6101 ,1-402715 ,S0         ,-2,0
12484-6102 ,1-402704 ,Sab        ,2,0
12484-6104 ,1-415452 ,S0         ,-2,0
12484-9101 ,1-399847 ,Sab        ,2,0
12484-9102 ,1-402683 ,Edc        ,-5,0
12485-12701,1-415389 ,S0         ,-2,0
12485-12702,1-415405 ,Scd        ,6,0
12485-12703,1-415475 ,SBab       ,2,0
12485-12705,1-415295 ,Sc         ,5,0
12485-3701 ,1-415602 ,S0         ,-2,0
12485-3702 ,1-415550 ,SBa        ,1,0
12485-3703 ,1-415592 ,E          ,-5,0
12485-3704 ,1-419166 ,Sab        ,2,0
12485-6101 ,1-419098 ,Edc        ,-5,0
12485-6102 ,1-415391 ,SABb       ,3,0
12485-6103 ,1-415565 ,E          ,-5,0
12485-6104 ,1-407685 ,E          ,-5,0
12485-9102 ,1-407718 ,Sc         ,5,0
12487-12701,1-386844 ,Sc         ,5,0
12487-12702,1-386814 ,E          ,-5,0
12487-12703,1-605711 ,SB0        ,-2,0
12487-12704,1-386762 ,Sbc        ,4,0
12487-12705,1-387136 ,Sab        ,2,0
12487-1902 ,1-386932 ,Sa         ,1,0
12487-3701 ,1-386903 ,SBb        ,3,0
12487-3702 ,1-386913 ,Sa         ,1,0
12487-3703 ,1-386972 ,SABb       ,3,0
12487-6101 ,1-386733 ,SBa        ,1,0
12487-6103 ,1-585493 ,SABcd      ,6,0
12487-6104 ,1-386954 ,SBa        ,1,0
12487-9101 ,1-386826 ,SBb        ,3,0
12487-9102 ,1-605700 ,S0         ,-2,0
12488-12701,1-299757 ,SABc       ,5,0
12488-12702,1-299745 ,SABd       ,7,0
12488-12703,1-386876 ,Sc         ,5,0
12488-12704,1-300096 ,Sc         ,5,0
12488-12705,1-299741 ,SABb       ,3,0
12488-1901 ,1-386394 ,Sa         ,1,0
12488-3701 ,1-299759 ,Sa         ,1,0
12488-3703 ,1-386892 ,SABab      ,2,0
12488-3704 ,1-386411 ,S0         ,-2,0
12488-6101 ,1-300092 ,Sa         ,1,0
12488-6102 ,1-300145 ,Sb         ,3,0
12488-6103 ,1-300085 ,E          ,-5,0
12488-6104 ,1-386443 ,Sc         ,5,0
12488-9101 ,1-386400 ,SABcd      ,6,0
12488-9102 ,1-300105 ,SABbc      ,4,0
12489-12701,1-63597  ,Sc         ,5,0
12489-12702,1-63637  ,Scd        ,6,0
12489-12703,1-617758 ,Sc         ,5,0
12489-12704,1-140368 ,Sab        ,2,0
12489-12705,1-140345 ,Sc         ,5,0
12489-1901 ,1-139929 ,S0         ,-2,0
12489-3701 ,1-63616  ,Sc         ,5,0
12489-3702 ,1-63552  ,Sa         ,1,0
12489-3703 ,1-139814 ,Sa         ,1,0
12489-3704 ,1-63641  ,Sa         ,1,0
12489-6101 ,1-63526  ,Sb         ,3,0
12489-6102 ,1-140369 ,SBab       ,2,0
12489-6103 ,1-139868 ,Sbc        ,4,0
12489-6104 ,1-140248 ,S0         ,-2,0
12489-9101 ,1-140383 ,SABb       ,3,0
12489-9102 ,1-63963  ,Edc        ,-5,0
12490-12702,1-138298 ,Sbc        ,4,0
12490-12703,1-138223 ,Sbc        ,4,0
12490-12704,1-138401 ,SBd        ,7,0
12490-12705,1-62471  ,E          ,-5,0
12490-1901 ,1-138351 ,Sa         ,1,0
12490-1902 ,1-138283 ,SB0        ,-2,0
12490-3701 ,1-138324 ,SBb        ,3,0
12490-3702 ,1-138181 ,Sc         ,5,0
12490-3703 ,1-613941 ,SBb        ,3,0
12490-3704 ,1-62475  ,SABab      ,2,0
12490-6101 ,1-62623  ,Sc         ,5,0
12490-6102 ,1-138227 ,Sa         ,1,0
12490-6104 ,1-138169 ,Sbc        ,4,0
12490-9101 ,1-138276 ,Sbc        ,4,0
12491-12701,1-62169  ,SABdm      ,8,0
12491-12702,1-61890  ,SABd       ,7,0
12491-12703,1-62221  ,Sc         ,5,0
12491-12704,1-62035  ,SABc       ,5,0
12491-12705,Jan-11,E+E        ,-5,0
12491-1901 ,Jan-09,Edc        ,-5,0
12491-1902 ,Jan-06,Edc        ,-5,0
12491-3701 ,1-61959  ,S0         ,-2,0
12491-3702 ,1-61949  ,Edc        ,-5,0
12491-3703 ,1-62060  ,SABa       ,1,0
12491-3704 ,Jan-36,S0         ,-2,0
12491-6101 ,1-62047  ,S0         ,-2,0
12491-6102 ,1-62201  ,E          ,-5,0
12491-6103 ,1-62034  ,Sb         ,3,0
12491-6104 ,1-612698 ,S0a        ,0,0
12491-9101 ,1-62037  ,Sbc        ,4,0
12491-9102 ,1-62063  ,SABbc      ,4,0
12495-12701,1-79774  ,Sb         ,3,0
12495-12702,1-61639  ,Sb         ,3,0
12495-12703,1-80437  ,SABbc      ,4,0
12495-12704,1-61653  ,Sc         ,5,0
12495-12705,1-61812  ,S0         ,-2,0
12495-1901 ,1-80160  ,SABa       ,1,0
12495-1902 ,1-61694  ,SABa       ,1,0
12495-3702 ,1-79756  ,SABd       ,7,0
12495-3703 ,1-61727  ,Sc         ,5,0
12495-3704 ,1-61841  ,S0a        ,0,0
12495-6101 ,1-80416  ,Sbc        ,4,0
12495-6102 ,1-79764  ,SABbc      ,4,0
12495-6103 ,1-80414  ,SABb       ,3,0
12495-6104 ,1-61820  ,Sbc        ,4,0
12495-9101 ,1-61513  ,S0a        ,0,0
12495-9102 ,1-79770  ,SABb       ,3,0
12506-12701,1-82432  ,SABc       ,5,0
12506-12702,1-82688  ,Edc        ,-5,0
12506-12703,1-630772 ,SABc       ,5,0
12506-12704,1-83054  ,E          ,-5,0
12506-12705,1-83066  ,SB0a       ,0,0
12506-1901 ,1-82714  ,Sa         ,1,0
12506-1902 ,1-82684  ,E          ,-5,0
12506-3701 ,1-70146  ,S0a        ,0,0
12506-3702 ,1-82669  ,Sa         ,1,0
12506-3704 ,1-82647  ,Sb         ,3,0
12506-6101 ,1-82375  ,Scd        ,6,0
12506-6102 ,1-82382  ,SBab       ,2,0
12506-6103 ,1-368221 ,Scd        ,6,0
12506-6104 ,1-83063  ,S0         ,-2,0
12506-9101 ,1-559752 ,E          ,-5,0
12506-9102 ,1-83058  ,Edc        ,-5,0
12510-12701,1-10862  ,Sc         ,5,0
12510-12702,1-626493 ,Sc         ,5,0
12510-12703,1-10786  ,Scd        ,6,0
12510-12704,1-10794  ,Scd        ,6,0
12510-12705,1-159685 ,SABd       ,7,0
12510-1901 ,1-159367 ,E          ,-5,0
12510-1902 ,1-10375  ,S0a        ,0,0
12510-3701 ,1-10760  ,Sb         ,3,0
12510-3702 ,1-641253 ,SBcd       ,6,0
12510-3703 ,1-549479 ,E          ,-5,0
12510-3704 ,1-159682 ,Sb         ,3,0
12510-6101 ,1-159436 ,Edc        ,-5,0
12510-6102 ,1-10850  ,Sbc        ,4,0
12510-6103 ,1-10797  ,E          ,-5,0
12510-6104 ,1-626763 ,SBb        ,3,0
12510-9101 ,1-159357 ,Sc         ,5,0
12510-9102 ,1-159093 ,Sbc        ,4,0
12511-12701,1-53212  ,SABbc      ,4,0
12511-12702,1-548687 ,E          ,-5,0
12511-12703,1-53392  ,Sc         ,5,0
12511-12704,1-53544  ,SABc       ,5,0
12511-12705,1-53328  ,SABbc      ,4,0
12511-1901 ,1-53681  ,E          ,-5,0
12511-3701 ,1-53093  ,S0a        ,0,0
12511-3702 ,1-53412  ,SBb        ,3,0
12511-3704 ,1-53417  ,E          ,-5,0
12511-6101 ,1-53288  ,SBa        ,1,0
12511-6102 ,1-53257  ,E          ,-5,0
12511-6103 ,1-53292  ,SBd        ,7,0
12511-6104 ,1-53536  ,SABc       ,5,0
12511-9102 ,1-53282  ,SBd        ,7,0
12512-12702,1-585711 ,SABc       ,5,0
12512-12703,1-216    ,S-merger   ,11,0
12512-12704,Jan-73,S0         ,-2,0
12512-12705,1-494    ,E          ,-5,0
12512-1901 ,1-286    ,Sa         ,1,0
12512-1902 ,Jan-74,S0         ,-2,0
12512-3701 ,1-585712 ,Sb         ,3,0
12512-3702 ,1-245    ,Edc        ,-5,0
12512-3703 ,1-55156  ,Edc        ,-5,0
12512-3704 ,Jan-79,BCD        ,10,0
12512-6101 ,Jan-76,SABab      ,2,0
12512-6102 ,Jan-53,Sa         ,1,0
12512-6103 ,1-241    ,Edc        ,-5,0
12512-6104 ,1-480    ,Sab        ,2,0
12512-9101 ,1-113    ,SBa        ,1,0
12512-9102 ,Jan-92,SB0a       ,0,0
12514-12701,1-66655  ,SABbc      ,4,0
12514-12702,1-67044  ,SABc       ,5,0
12514-12703,1-549165 ,Sc         ,5,0
12514-12704,Jan-23,Scd        ,6,0
12514-12705,1-641176 ,SBd        ,7,0
12514-1901 ,1-67018  ,Sa         ,1,0
12514-3701 ,1-67037  ,SABa       ,1,0
12514-3702 ,1-66669  ,Sab        ,2,0
12514-3703 ,1-66619  ,Edc        ,-5,0
12514-3704 ,1-10177  ,Sab        ,2,0
12514-6101 ,1-624904 ,Edc        ,-5,0
12514-6102 ,1-67031  ,E          ,-5,0
12514-6103 ,1-66643  ,SB0a       ,0,0
12514-6104 ,1-10550  ,E          ,-5,0
12514-9101 ,1-10166  ,Sb         ,3,0
12514-9102 ,1-625206 ,Sc         ,5,0
12518-12701,Jan-25,Sbc        ,4,0
12518-12703,Jan-88,SABbc      ,4,0
12518-12704,Jan-99,Edc        ,-5,0
12518-12705,Jan-11,SBc        ,5,0
12518-1901 ,Jan-68,Sab        ,2,0
12518-1902 ,Jan-78,SABa       ,1,0
12518-3701 ,Jan-37,SABc       ,5,0
12518-3702 ,Jan-39,S0         ,-2,0
12518-3703 ,Jan-36,Sb         ,3,0
12518-3704 ,Jan-80,SABcd      ,6,0
12518-6101 ,Jan-56,Sbc        ,4,0
12518-6102 ,Jan-69,S0         ,-2,0
12518-6103 ,Jan-04,SABb       ,3,0
12518-6104 ,Jan-21,E          ,-5,0
12518-9101 ,Jan-42,SABc       ,5,0
12518-9102 ,Jan-12,Sbc        ,4,0
12620-12701,1-401708 ,SABb       ,3,0
12620-12702,1-575229 ,Sb         ,3,0
12620-12703,1-419266 ,Sc         ,5,0
12620-12704,1-421066 ,Sc         ,5,0
12620-12705,1-395668 ,Sbc        ,4,0
12620-1901 ,1-591742 ,Sa         ,1,0
12620-1902 ,1-421010 ,S0a        ,0,0
12620-3702 ,1-625510 ,E          ,-5,0
12620-3703 ,1-626078 ,SABc       ,5,0
12620-3704 ,1-395713 ,S0         ,-2,0
12620-6101 ,1-419040 ,SBcd       ,6,0
12620-6102 ,1-401566 ,Sc         ,5,0
12620-6103 ,1-419023 ,Sa         ,1,0
12620-6104 ,1-401748 ,SBc        ,5,0
12620-9101 ,1-401502 ,SABbc      ,4,0
12620-9102 ,1-421128 ,SBa        ,1,0
12621-12701,1-420973 ,SABb       ,3,0
12621-12703,1-415848 ,SABb       ,3,0
12621-12704,1-575215 ,E          ,-5,0
12621-12705,1-406037 ,SABbc      ,4,0
12621-1901 ,1-420979 ,S0a        ,0,0
12621-1902 ,1-415883 ,Sa         ,1,0
12621-3701 ,1-395682 ,SBa        ,1,0
12621-3702 ,1-421027 ,SBa        ,1,0
12621-3703 ,1-591979 ,SB0        ,-2,0
12621-3704 ,1-395699 ,SABb       ,3,0
12621-6101 ,1-591967 ,SABd       ,7,0
12621-6103 ,1-415931 ,Sbc        ,4,0
12621-6104 ,1-415720 ,E          ,-5,0
12621-9101 ,1-420986 ,SBab       ,2,0
12621-9102 ,1-395780 ,Sb         ,3,0
12622-12701,1-625812 ,Scd        ,6,0
12622-12703,1-421889 ,Sbc        ,4,0
12622-12704,1-421784 ,SABc       ,5,0
12622-12705,1-421238 ,Scd        ,6,0
12622-1901 ,1-419213 ,Sab        ,2,0
12622-1902 ,1-420769 ,SBa        ,1,0
12622-3702 ,1-591689 ,Edc        ,-5,0
12622-3703 ,1-421988 ,SABcd      ,6,0
12622-3704 ,1-421808 ,E          ,-5,0
12622-6101 ,1-419255 ,Scd        ,6,0
12622-6102 ,1-421782 ,S0a        ,0,0
12622-6103 ,1-421160 ,Scd        ,6,0
12622-9101 ,1-419022 ,SABbc      ,4,0
12622-9102 ,1-421842 ,SBb        ,3,0
12624-12701,1-626483 ,SABcd      ,6,0
12624-12702,1-395813 ,Sc         ,5,0
12624-12703,1-420709 ,SBb        ,3,0
12624-12704,1-415975 ,SABd       ,7,0
12624-12705,1-627030 ,SBab       ,2,0
12624-1901 ,1-415904 ,S0a        ,0,0
12624-1902 ,1-415871 ,S0         ,-2,0
12624-3701 ,1-415754 ,S0         ,-2,0
12624-3702 ,1-415777 ,S0         ,-2,0
12624-3703 ,1-406028 ,Edc        ,-5,0
12624-3704 ,1-406107 ,S0         ,-2,0
12624-6101 ,1-592010 ,E          ,-5,0
12624-6103 ,1-415842 ,S0         ,-2,0
12624-6104 ,1-415768 ,E          ,-5,0
12624-9101 ,1-591892 ,SBab       ,2,0
12624-9102 ,1-406086 ,Sa         ,1,0
12651-12701,1-543357 ,Sbc        ,4,0
12651-12702,1-543868 ,SABbc      ,4,0
12651-12703,1-325181 ,S0         ,-2,0
12651-12704,1-325522 ,E          ,-5,0
12651-12705,1-634208 ,SABc       ,5,0
12651-1901 ,1-543595 ,Sbc        ,4,0
12651-1902 ,1-325577 ,Edc        ,-5,0
12651-3701 ,1-272871 ,SABb       ,3,0
12651-3702 ,1-550883 ,S0a        ,0,0
12651-3703 ,1-325456 ,Edc        ,-5,0
12651-3704 ,1-550884 ,Sbc        ,4,0
12651-6101 ,1-543598 ,SABab      ,2,0
12651-6102 ,1-543810 ,S0         ,-2,0
12651-6103 ,1-543583 ,SB0        ,-2,0
12651-6104 ,1-325590 ,Edc        ,-5,0
12651-9101 ,1-272881 ,SBab       ,2,0
12651-9102 ,1-325088 ,E          ,-5,0
12652-12701,1-270365 ,SBc        ,5,0
12652-12703,1-270440 ,SBab       ,2,0
12652-12704,1-273244 ,Sbc        ,4,0
12652-12705,1-270339 ,Sd         ,7,0
12652-1901 ,1-273107 ,SABa       ,1,0
12652-1902 ,1-634271 ,SBbc       ,4,0
12652-3701 ,1-273162 ,Sc         ,5,0
12652-3702 ,1-270495 ,Sa         ,1,0
12652-3703 ,1-273275 ,SABb       ,3,0
12652-3704 ,1-273036 ,E          ,-5,0
12652-6101 ,1-270308 ,E          ,-5,0
12652-6102 ,1-270492 ,E          ,-5,0
12652-6103 ,1-270462 ,SB0        ,-2,0
12652-9101 ,1-273133 ,Sc         ,5,0
12652-9102 ,1-550792 ,SABab      ,2,0
12667-12701,1-211525 ,SABab      ,2,0
12667-12702,1-211165 ,S0         ,-2,0
12667-12703,1-135742 ,SBab       ,2,0
12667-12704,1-135773 ,Sab        ,2,0
12667-12705,1-211519 ,Sab        ,2,0
12667-1901 ,1-211177 ,S0a        ,0,0
12667-3701 ,1-594544 ,SABb       ,3,0
12667-3702 ,1-211292 ,Edc        ,-5,0
12667-3703 ,1-135772 ,Edc        ,-5,0
12667-3704 ,1-211544 ,S0         ,-2,0
12667-6101 ,1-249009 ,SABbc      ,4,0
12667-6102 ,1-211491 ,Sa         ,1,0
12667-6103 ,1-634095 ,SBa        ,1,0
12667-6104 ,1-211513 ,SBbc       ,4,0
12667-9101 ,1-211327 ,E          ,-5,0
12667-9102 ,1-211545 ,SBab       ,2,0
12673-12701,1-210365 ,E          ,-5,0
12673-12702,1-211080 ,SB0a       ,0,0
12673-12703,1-210415 ,Sc         ,5,0
12673-12704,1-135535 ,SBa        ,1,0
12673-12705,1-135475 ,Edc        ,-5,0
12673-1901 ,1-210747 ,Edc        ,-5,0
12673-1902 ,1-135577 ,Sb         ,3,0
12673-3701 ,1-210702 ,E          ,-5,0
12673-3702 ,1-135060 ,SABab      ,2,0
12673-3703 ,1-135159 ,S0         ,-2,0
12673-3704 ,1-135056 ,SABa       ,1,0
12673-6101 ,1-210388 ,Sbc        ,4,0
12673-6102 ,1-210385 ,SB0a       ,0,0
12673-6103 ,1-135573 ,SBa        ,1,0
12673-6104 ,1-135092 ,SB0        ,-2,0
12673-9101 ,1-210903 ,Sc         ,5,0
12673-9102 ,1-135104 ,SBab       ,2,0
12674-12701,1-210822 ,Sc         ,5,0
12674-12702,1-210898 ,SBd        ,7,0
12674-12703,1-210719 ,SABbc      ,4,0
12674-12704,1-210403 ,SBab       ,2,0
12674-12705,1-210694 ,Sc         ,5,0
12674-1901 ,1-594481 ,SABa       ,1,0
12674-1902 ,1-594491 ,SAB0a      ,0,0
12674-3701 ,1-210793 ,SAB0a      ,0,0
12674-3702 ,1-210779 ,S0         ,-2,0
12674-3703 ,1-633985 ,SBab       ,2,0
12674-3704 ,1-210780 ,Sa         ,1,0
